Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
17.69,56.0,39.0,43.0,51.0,Head pass,183.96,1,Huskies_D3,Huskies_M6
20.02,21.0,58.0,41.0,57.0,Simple pass,191.52,1,Huskies_M1,Huskies_D1
20.62,8.0,42.0,21.0,58.0,Simple pass,194.19,1,Huskies_D1,Huskies_G1
44.41,14.0,86.0,8.0,42.0,Simple pass,197.82,1,Huskies_G1,Huskies_D1
30.27,18.0,56.0,14.0,86.0,Simple pass,201.93,1,Huskies_D1,Huskies_M1
52.77,27.0,4.0,18.0,56.0,Simple pass,204.75,1,Huskies_M1,Huskies_D3
14.32,41.0,7.0,27.0,4.0,Simple pass,208.53,1,Huskies_D3,Huskies_M6
20.62,61.0,2.0,41.0,7.0,Simple pass,209.78,1,Huskies_M6,Huskies_D5
21.21,72.0,3.0,75.0,24.0,Simple pass,215.41,1,Opponent6_D5,Opponent6_M5
36.67,5.0,36.0,21.0,3.0,Simple pass,223.33,1,Huskies_D1,Huskies_G1
39.7,31.0,66.0,5.0,36.0,Simple pass,226.44,1,Huskies_G1,Huskies_M1
18.25,28.0,48.0,31.0,66.0,Simple pass,232.82,1,Huskies_M1,Huskies_M3
31.05,36.0,18.0,28.0,48.0,Simple pass,237.89,1,Huskies_M3,Huskies_D1
33.62,23.0,49.0,36.0,18.0,Simple pass,241.29,1,Huskies_D1,Huskies_D3
41.59,30.0,90.0,23.0,49.0,Simple pass,245.41,1,Huskies_D3,Huskies_D7
44.64,18.0,47.0,30.0,90.0,Simple pass,249.84,1,Huskies_D7,Huskies_D3
24.52,23.0,23.0,18.0,47.0,Simple pass,257.9,1,Huskies_D3,Huskies_D1
27.66,17.0,50.0,23.0,23.0,Simple pass,259.93,1,Huskies_D1,Huskies_D3
1.0,17.0,49.0,17.0,50.0,Simple pass,261.73,1,Huskies_D3,Huskies_D3
17.09,23.0,65.0,17.0,49.0,Simple pass,261.74,1,Huskies_D3,Huskies_M3
9.22,30.0,59.0,23.0,65.0,Simple pass,265.26,1,Huskies_M3,Huskies_M1
10.77,26.0,49.0,30.0,59.0,Simple pass,268.48,1,Huskies_M1,Huskies_D3
34.53,32.0,15.0,26.0,49.0,Simple pass,270.35,1,Huskies_D3,Huskies_D1
24.74,56.0,9.0,32.0,15.0,High pass,272.89,1,Huskies_D1,Huskies_D5
10.63,49.0,17.0,56.0,9.0,Simple pass,276.35,1,Huskies_D5,Huskies_M13
19.31,67.0,10.0,49.0,17.0,Simple pass,280.42,1,Huskies_M13,Huskies_D5
4.24,70.0,7.0,67.0,10.0,Simple pass,282.03,1,Huskies_D5,Huskies_M6
11.66,64.0,17.0,70.0,7.0,Simple pass,285.29,1,Huskies_M6,Huskies_M3
10.2,62.0,7.0,64.0,17.0,Simple pass,286.89,1,Huskies_M3,Huskies_M13
48.51,55.0,55.0,62.0,7.0,Simple pass,289.17,1,Huskies_M13,Huskies_D1
23.09,77.0,62.0,55.0,55.0,Simple pass,292.63,1,Huskies_D1,Huskies_M1
28.02,48.0,93.0,64.0,70.0,Simple pass,299.3,1,Opponent6_F2,Opponent6_D2
27.51,22.0,66.0,31.0,92.0,Simple pass,307.52,1,Huskies_D7,Huskies_D1
29.27,26.0,37.0,22.0,66.0,Simple pass,310.42,1,Huskies_D1,Huskies_D3
8.54,34.0,40.0,26.0,37.0,Simple pass,315.51,1,Huskies_D3,Huskies_M13
13.04,73.0,90.0,74.0,77.0,Simple pass,380.39,1,Huskies_M1,Huskies_D7
18.6,88.0,79.0,73.0,90.0,High pass,382.0,1,Huskies_D7,Huskies_F1
15.3,94.0,93.0,97.0,78.0,Simple pass,386.74,1,Opponent6_D4,Opponent6_D2
10.77,90.0,83.0,94.0,93.0,Simple pass,388.68,1,Opponent6_D2,Opponent6_M3
7.81,95.0,77.0,90.0,83.0,Simple pass,389.69,1,Opponent6_M3,Opponent6_D4
35.06,28.0,56.0,26.0,91.0,Simple pass,405.15,1,Opponent6_F2,Opponent6_M5
53.15,13.0,62.0,2.0,10.0,Cross,420.72,1,Opponent6_D3,Opponent6_F2
12.37,2.0,74.0,14.0,71.0,Simple pass,426.13,1,Opponent6_M6,Opponent6_F2
18.87,59.0,76.0,49.0,92.0,Simple pass,482.98,1,Huskies_D7,Huskies_M1
27.17,29.0,76.0,26.0,49.0,Simple pass,491.02,1,Huskies_M13,Huskies_D7
6.4,74.0,85.0,78.0,90.0,Simple pass,500.81,1,Huskies_F1,Huskies_M8
11.7,67.0,76.0,78.0,80.0,Simple pass,507.82,1,Opponent6_D2,Opponent6_M6
13.0,43.0,62.0,55.0,57.0,Simple pass,516.51,1,Opponent6_M4,Opponent6_M6
35.23,26.0,67.0,22.0,32.0,Simple pass,540.51,1,Huskies_D3,Huskies_D1
29.61,32.0,96.0,26.0,67.0,Simple pass,544.08,1,Huskies_D1,Huskies_D7
31.78,25.0,65.0,32.0,96.0,Simple pass,545.94,1,Huskies_D7,Huskies_D1
16.12,23.0,49.0,25.0,65.0,Simple pass,549.05,1,Huskies_D1,Huskies_M3
31.26,27.0,18.0,23.0,49.0,Simple pass,551.45,1,Huskies_M3,Huskies_D3
31.38,15.0,47.0,27.0,18.0,Simple pass,554.48,1,Huskies_D3,Huskies_G1
22.14,22.0,68.0,15.0,47.0,Simple pass,556.89,1,Huskies_G1,Huskies_D1
8.54,30.0,71.0,22.0,68.0,Simple pass,559.89,1,Huskies_D1,Huskies_M1
19.03,29.0,52.0,30.0,71.0,Simple pass,563.79,1,Huskies_M1,Huskies_M3
39.81,61.0,40.0,44.0,4.0,Launch,581.72,1,Huskies_D5,Huskies_F1
8.06,55.0,45.0,59.0,38.0,Simple pass,585.66,1,Huskies_F1,Huskies_M1
17.03,56.0,62.0,55.0,45.0,Simple pass,587.65,1,Huskies_M1,Huskies_M8
10.3,61.0,71.0,56.0,62.0,Simple pass,589.43,1,Huskies_M8,Huskies_D7
13.34,64.0,58.0,61.0,71.0,Simple pass,593.22,1,Huskies_D7,Huskies_M8
4.47,66.0,62.0,64.0,58.0,Simple pass,594.05,1,Huskies_M8,Huskies_M1
25.5,47.0,45.0,66.0,62.0,Simple pass,595.67,1,Huskies_M1,Huskies_M3
27.17,50.0,72.0,47.0,45.0,Simple pass,599.96,1,Huskies_M3,Huskies_M1
14.76,52.0,54.0,59.0,67.0,Simple pass,607.19,1,Huskies_M1,Huskies_M3
39.62,45.0,15.0,52.0,54.0,Simple pass,609.01,1,Huskies_M3,Huskies_D3
20.62,65.0,20.0,45.0,15.0,Simple pass,612.02,1,Huskies_D3,Huskies_M6
6.0,56.0,40.0,56.0,34.0,Simple pass,615.65,1,Huskies_M6,Huskies_M3
16.4,66.0,27.0,56.0,40.0,Simple pass,616.25,1,Huskies_M3,Huskies_M13
7.07,73.0,26.0,66.0,27.0,Smart pass,617.83,1,Huskies_M13,Huskies_M13
7.0,67.0,7.0,74.0,7.0,Simple pass,627.05,1,Huskies_D5,Huskies_M13
25.18,64.0,32.0,67.0,7.0,Simple pass,628.76,1,Huskies_M13,Huskies_M3
61.03,62.0,93.0,64.0,32.0,Simple pass,630.85,1,Huskies_M3,Huskies_D7
46.69,54.0,47.0,62.0,93.0,Simple pass,636.5,1,Huskies_D7,Huskies_M3
51.31,82.0,4.0,54.0,47.0,High pass,641.94,1,Huskies_M3,Huskies_D5
31.02,81.0,35.0,82.0,4.0,Cross,644.72,1,Huskies_D5,Huskies_F1
8.25,73.0,57.0,75.0,49.0,Simple pass,650.85,1,Opponent6_M5,Opponent6_M6
14.14,34.0,5.0,36.0,19.0,Simple pass,678.42,1,Huskies_D3,Huskies_D5
35.01,33.0,40.0,34.0,5.0,Simple pass,681.06,1,Huskies_D5,Huskies_M3
15.81,72.0,49.0,81.0,36.0,Head pass,687.8,1,Opponent6_D5,Opponent6_D4
8.94,68.0,41.0,72.0,49.0,Simple pass,690.28,1,Opponent6_D4,Opponent6_M3
14.87,54.0,46.0,68.0,41.0,Simple pass,691.17,1,Opponent6_M3,Opponent6_M5
27.02,37.0,25.0,54.0,46.0,Simple pass,695.23,1,Opponent6_M5,Opponent6_M6
34.18,39.0,33.0,27.0,65.0,Simple pass,707.49,1,Opponent6_D2,Opponent6_M3
15.13,24.0,35.0,39.0,33.0,Simple pass,711.23,1,Opponent6_M3,Opponent6_M4
11.18,15.0,33.0,26.0,35.0,Simple pass,717.27,1,Huskies_M1,Huskies_D5
12.73,6.0,42.0,15.0,33.0,Simple pass,719.12,1,Huskies_D5,Huskies_G1
1.41,67.0,5.0,68.0,6.0,Simple pass,731.22,1,Huskies_F1,Huskies_M6
5.1,66.0,10.0,67.0,5.0,Simple pass,733.8,1,Huskies_M6,Huskies_M13
7.07,71.0,5.0,66.0,10.0,Simple pass,734.91,1,Huskies_M13,Huskies_M6
33.73,78.0,38.0,71.0,5.0,Simple pass,738.27,1,Huskies_M6,Huskies_M1
16.4,68.0,25.0,78.0,38.0,Simple pass,742.93,1,Opponent6_D5,Opponent6_M4
7.81,74.0,30.0,68.0,25.0,Simple pass,744.71,1,Opponent6_M4,Opponent6_M3
22.56,79.0,8.0,74.0,30.0,Simple pass,746.03,1,Opponent6_M3,Opponent6_D3
11.4,76.0,19.0,79.0,8.0,Simple pass,749.12,1,Opponent6_D3,Opponent6_M3
29.83,66.0,23.0,43.0,4.0,Launch,752.22,1,Huskies_D3,Huskies_M13
11.7,76.0,11.0,80.0,22.0,Simple pass,756.44,1,Opponent6_D5,Opponent6_D3
13.89,69.0,23.0,76.0,11.0,Simple pass,758.76,1,Opponent6_D3,Opponent6_M3
14.21,63.0,82.0,72.0,71.0,Simple pass,784.52,1,Opponent6_D4,Opponent6_D2
12.37,75.0,79.0,63.0,82.0,Simple pass,787.82,1,Opponent6_D2,Opponent6_D4
34.93,43.0,93.0,75.0,79.0,Simple pass,789.75,1,Opponent6_D4,Opponent6_M6
9.22,52.0,91.0,43.0,93.0,Simple pass,790.69,1,Opponent6_M6,Opponent6_D2
9.9,22.0,93.0,29.0,86.0,Simple pass,794.36,1,Opponent6_D2,Opponent6_M6
12.65,10.0,89.0,22.0,93.0,Simple pass,796.61,1,Opponent6_M6,Opponent6_D2
8.6,15.0,48.0,22.0,43.0,Simple pass,804.22,1,Opponent6_M4,Opponent6_F5
19.7,23.0,27.0,15.0,45.0,Simple pass,806.14,1,Opponent6_F5,Opponent6_M4
16.28,15.0,7.0,26.0,19.0,Simple pass,809.52,1,Opponent6_M4,Opponent6_D3
93.19,9.0,100.0,15.0,7.0,Cross,810.36,1,Opponent6_D3,Opponent6_D4
17.2,23.0,78.0,37.0,68.0,Head pass,843.43,1,Opponent6_D4,Opponent6_F5
10.0,23.0,88.0,23.0,78.0,Simple pass,845.95,1,Opponent6_F5,Opponent6_M6
22.09,25.0,66.0,23.0,88.0,Simple pass,849.13,1,Opponent6_M6,Opponent6_F2
34.23,55.0,53.0,21.0,57.0,Launch,852.71,1,Huskies_D3,Huskies_F1
10.63,53.0,74.0,60.0,66.0,Head pass,855.87,1,Opponent6_D5,Opponent6_M5
9.22,62.0,76.0,53.0,74.0,Simple pass,858.41,1,Opponent6_M5,Opponent6_D5
12.65,24.0,93.0,36.0,89.0,Simple pass,894.26,1,Opponent6_M3,Opponent6_D2
13.04,37.0,92.0,24.0,93.0,Simple pass,895.12,1,Opponent6_D2,Opponent6_M3
12.73,35.0,94.0,26.0,85.0,Simple pass,910.72,1,Opponent6_M4,Opponent6_D2
21.21,56.0,91.0,35.0,94.0,Simple pass,913.19,1,Opponent6_D2,Opponent6_D4
14.04,54.0,53.0,53.0,67.0,Simple pass,919.39,1,Opponent6_M3,Opponent6_M5
36.35,49.0,17.0,54.0,53.0,Simple pass,923.99,1,Opponent6_M5,Opponent6_D3
19.85,62.0,32.0,49.0,17.0,Simple pass,927.52,1,Opponent6_D3,Opponent6_D5
2.24,28.0,88.0,30.0,89.0,Simple pass,947.28,1,Huskies_M1,Huskies_D7
21.26,12.0,74.0,28.0,88.0,Simple pass,948.88,1,Huskies_D7,Huskies_D1
32.06,10.0,42.0,12.0,74.0,Simple pass,952.29,1,Huskies_D1,Huskies_G1
21.1,21.0,24.0,10.0,42.0,Simple pass,955.26,1,Huskies_G1,Huskies_D3
20.59,11.0,42.0,21.0,24.0,Simple pass,957.42,1,Huskies_D3,Huskies_G1
12.53,27.0,57.0,33.0,46.0,Simple pass,965.6,1,Huskies_M1,Huskies_D1
17.0,42.0,65.0,27.0,57.0,Simple pass,967.82,1,Huskies_D1,Huskies_M8
15.0,26.0,47.0,35.0,59.0,Simple pass,970.96,1,Huskies_M8,Huskies_D3
63.78,68.0,95.0,26.0,47.0,High pass,974.6,1,Huskies_D3,Huskies_D7
25.96,61.0,70.0,68.0,95.0,Head pass,977.7,1,Huskies_D7,Huskies_F1
14.32,46.0,64.0,32.0,67.0,Simple pass,998.72,1,Huskies_D1,Huskies_M1
23.0,46.0,41.0,46.0,64.0,Simple pass,1001.15,1,Huskies_M1,Huskies_M13
14.04,45.0,55.0,46.0,41.0,Simple pass,1004.96,1,Huskies_M13,Huskies_M3
7.28,43.0,48.0,45.0,55.0,Simple pass,1005.9,1,Huskies_M3,Huskies_M1
10.0,33.0,48.0,43.0,48.0,Simple pass,1007.11,1,Huskies_M1,Huskies_M3
17.26,30.0,31.0,33.0,48.0,Simple pass,1008.48,1,Huskies_M3,Huskies_D3
17.03,31.0,48.0,30.0,31.0,Simple pass,1012.68,1,Huskies_D3,Huskies_M3
13.04,30.0,61.0,31.0,48.0,Simple pass,1016.62,1,Huskies_M3,Huskies_D1
24.02,71.0,75.0,47.0,76.0,Simple pass,1021.47,1,Huskies_D1,Huskies_M6
24.19,92.0,87.0,71.0,75.0,Simple pass,1023.29,1,Huskies_M6,Huskies_M8
36.0,95.0,94.0,95.0,58.0,Head pass,1033.31,1,Opponent6_D4,Opponent6_M6
16.12,37.0,53.0,35.0,37.0,Simple pass,1076.21,1,Huskies_M13,Huskies_M1
41.87,55.0,58.0,87.0,31.0,Hand pass,1084.24,1,Opponent6_G1,Opponent6_M5
15.52,44.0,19.0,40.0,34.0,Simple pass,1093.42,1,Huskies_M13,Huskies_M6
18.38,31.0,6.0,44.0,19.0,Simple pass,1094.93,1,Huskies_M6,Huskies_D5
19.03,30.0,25.0,31.0,6.0,Simple pass,1096.65,1,Huskies_D5,Huskies_D3
26.4,6.0,36.0,30.0,25.0,Simple pass,1097.41,1,Huskies_D3,Huskies_G1
38.48,22.0,71.0,6.0,36.0,Simple pass,1101.35,1,Huskies_G1,Huskies_D1
9.85,59.0,46.0,63.0,55.0,Simple pass,1111.27,1,Huskies_M1,Huskies_M13
31.05,67.0,16.0,59.0,46.0,Simple pass,1113.06,1,Huskies_M13,Huskies_M6
15.23,69.0,6.0,63.0,20.0,Simple pass,1118.45,1,Huskies_M6,Huskies_D5
8.06,65.0,13.0,69.0,6.0,Simple pass,1120.4,1,Huskies_D5,Huskies_M6
7.07,58.0,14.0,65.0,13.0,Simple pass,1122.16,1,Huskies_M6,Huskies_M13
28.28,54.0,42.0,58.0,14.0,Simple pass,1124.61,1,Huskies_M13,Huskies_M3
59.91,87.0,92.0,54.0,42.0,High pass,1127.24,1,Huskies_M3,Huskies_D7
6.08,38.0,25.0,32.0,24.0,Simple pass,1168.8,1,Huskies_D5,Huskies_M6
8.54,26.0,8.0,18.0,5.0,Simple pass,1202.19,1,Opponent6_F2,Opponent6_D3
33.06,34.0,32.0,32.0,65.0,Simple pass,1259.86,1,Huskies_D1,Huskies_D3
13.93,29.0,45.0,34.0,32.0,Simple pass,1262.64,1,Huskies_D3,Huskies_D1
17.8,18.0,31.0,29.0,45.0,Simple pass,1264.89,1,Huskies_D1,Huskies_G1
44.94,34.0,73.0,18.0,31.0,Simple pass,1273.8,1,Huskies_G1,Huskies_D7
10.2,63.0,3.0,65.0,13.0,Simple pass,1319.36,1,Opponent6_M5,Opponent6_D3
11.0,37.0,7.0,26.0,7.0,Head pass,1323.15,1,Huskies_D3,Huskies_D5
19.1,38.0,23.0,19.0,25.0,Head pass,1340.0,1,Huskies_D1,Huskies_M13
15.65,44.0,43.0,37.0,29.0,Simple pass,1343.17,1,Opponent6_M3,Opponent6_M5
28.16,47.0,71.0,44.0,43.0,Simple pass,1345.08,1,Opponent6_M5,Opponent6_D2
27.2,61.0,70.0,45.0,92.0,Simple pass,1354.31,1,Opponent6_D2,Opponent6_D4
21.02,62.0,91.0,61.0,70.0,Simple pass,1363.34,1,Opponent6_D4,Opponent6_D2
29.73,72.0,63.0,62.0,91.0,Simple pass,1365.11,1,Opponent6_D2,Opponent6_D4
26.08,34.0,16.0,48.0,38.0,Simple pass,1374.27,1,Huskies_M13,Huskies_D5
28.16,37.0,44.0,34.0,16.0,Simple pass,1377.89,1,Huskies_D5,Huskies_M3
10.82,31.0,53.0,37.0,44.0,Simple pass,1379.92,1,Huskies_M3,Huskies_M1
5.83,28.0,58.0,31.0,53.0,Simple pass,1382.23,1,Huskies_M1,Huskies_D1
26.57,53.0,67.0,28.0,58.0,Simple pass,1383.27,1,Huskies_D1,Huskies_M3
42.95,92.0,85.0,53.0,67.0,High pass,1385.74,1,Huskies_M3,Huskies_M8
27.78,60.0,32.0,74.0,8.0,Simple pass,1427.67,1,Huskies_M1,Huskies_D5
43.93,89.0,65.0,60.0,32.0,High pass,1430.99,1,Huskies_D5,Huskies_D3
60.83,40.0,18.0,50.0,78.0,Simple pass,1450.94,1,Huskies_M3,Huskies_D3
15.03,41.0,3.0,40.0,18.0,Simple pass,1455.33,1,Huskies_D3,Huskies_D5
38.6,18.0,34.0,41.0,3.0,Simple pass,1456.71,1,Huskies_D5,Huskies_G1
8.25,26.0,36.0,18.0,34.0,Simple pass,1467.48,1,Huskies_G1,Huskies_M1
26.08,28.0,62.0,26.0,36.0,Simple pass,1468.87,1,Huskies_M1,Huskies_D1
30.07,30.0,92.0,28.0,62.0,Simple pass,1472.21,1,Huskies_D1,Huskies_D7
19.85,43.0,77.0,30.0,92.0,Simple pass,1474.44,1,Huskies_D7,Huskies_M8
26.4,64.0,93.0,43.0,77.0,Simple pass,1475.52,1,Huskies_M8,Huskies_F1
25.0,46.0,52.0,46.0,77.0,Simple pass,1481.82,1,Huskies_F1,Huskies_M1
29.43,41.0,23.0,46.0,52.0,Simple pass,1483.98,1,Huskies_M1,Huskies_D3
29.83,64.0,4.0,41.0,23.0,Simple pass,1486.67,1,Huskies_D3,Huskies_M6
13.0,51.0,4.0,64.0,4.0,Simple pass,1489.89,1,Huskies_M6,Huskies_D5
14.56,55.0,18.0,51.0,4.0,Simple pass,1491.0,1,Huskies_D5,Huskies_M1
27.89,48.0,45.0,55.0,18.0,Simple pass,1493.34,1,Huskies_M1,Huskies_M3
57.98,79.0,94.0,48.0,45.0,High pass,1495.42,1,Huskies_M3,Huskies_D7
38.21,73.0,43.0,69.0,81.0,Simple pass,1548.73,1,Opponent6_D2,Opponent6_D5
55.15,34.0,4.0,73.0,43.0,Simple pass,1551.17,1,Opponent6_D5,Opponent6_D3
21.38,38.0,6.0,17.0,10.0,Simple pass,1566.05,1,Opponent6_F5,Opponent6_D3
2.24,25.0,24.0,27.0,25.0,Simple pass,1574.55,1,Huskies_M3,Huskies_D5
9.22,31.0,31.0,25.0,24.0,Simple pass,1576.71,1,Huskies_D5,Huskies_M1
22.2,18.0,49.0,31.0,31.0,Simple pass,1577.62,1,Huskies_M1,Huskies_D1
26.25,10.0,24.0,18.0,49.0,Simple pass,1581.06,1,Huskies_D1,Huskies_G1
61.2,71.0,29.0,10.0,24.0,Launch,1586.94,1,Huskies_G1,Huskies_F1
10.3,65.0,21.0,70.0,12.0,Simple pass,1595.87,1,Opponent6_D3,Opponent6_M5
16.4,40.0,3.0,30.0,16.0,Simple pass,1599.44,1,Huskies_D3,Huskies_D5
19.24,33.0,20.0,42.0,37.0,Simple pass,1607.83,1,Opponent6_M5,Opponent6_F2
7.07,28.0,15.0,33.0,20.0,Simple pass,1610.47,1,Opponent6_F2,Opponent6_M4
9.49,22.0,63.0,31.0,60.0,Simple pass,1618.91,1,Opponent6_M5,Opponent6_M6
21.38,18.0,84.0,22.0,63.0,Simple pass,1620.65,1,Opponent6_M6,Opponent6_D2
4.47,20.0,80.0,18.0,84.0,Simple pass,1623.9,1,Opponent6_D2,Opponent6_M6
9.85,16.0,89.0,20.0,80.0,Simple pass,1627.6,1,Opponent6_M6,Opponent6_D2
34.89,32.0,58.0,16.0,89.0,Simple pass,1630.53,1,Opponent6_D2,Opponent6_M5
23.0,94.0,67.0,94.0,90.0,Simple pass,1748.86,1,Opponent6_D4,Opponent6_G1
26.57,85.0,92.0,94.0,67.0,Simple pass,1751.31,1,Opponent6_G1,Opponent6_D4
8.06,32.0,100.0,31.0,92.0,Simple pass,1759.06,1,Opponent6_F5,Opponent6_D2
7.07,32.0,90.0,31.0,83.0,Simple pass,1778.13,1,Opponent6_M4,Opponent6_D2
17.69,32.0,84.0,45.0,96.0,Simple pass,1780.84,1,Opponent6_M3,Opponent6_D2
13.89,39.0,66.0,32.0,78.0,Simple pass,1783.47,1,Huskies_M8,Huskies_M1
22.02,56.0,80.0,39.0,66.0,Simple pass,1784.57,1,Huskies_M1,Huskies_F1
48.01,55.0,20.0,54.0,68.0,Simple pass,1797.63,1,Huskies_M13,Huskies_D5
10.82,66.0,9.0,75.0,3.0,Simple pass,1803.67,1,Huskies_D5,Huskies_M13
17.49,57.0,24.0,66.0,9.0,Simple pass,1806.02,1,Huskies_M13,Huskies_M3
18.68,75.0,29.0,57.0,24.0,Simple pass,1809.1,1,Huskies_M3,Huskies_M6
24.35,83.0,6.0,75.0,29.0,Simple pass,1810.94,1,Huskies_M6,Huskies_D5
47.27,88.0,53.0,83.0,6.0,Cross,1812.86,1,Huskies_D5,Huskies_M8
43.01,29.0,64.0,70.0,77.0,Simple pass,1820.81,1,Huskies_D7,Huskies_D1
9.22,35.0,71.0,29.0,64.0,Simple pass,1828.72,1,Huskies_D1,Huskies_M1
12.73,26.0,62.0,35.0,71.0,Simple pass,1830.45,1,Huskies_M1,Huskies_D1
29.12,18.0,34.0,26.0,62.0,Simple pass,1834.19,1,Huskies_D1,Huskies_G1
24.17,28.0,12.0,18.0,34.0,Simple pass,1836.38,1,Huskies_G1,Huskies_D3
31.76,13.0,40.0,28.0,12.0,Simple pass,1838.76,1,Huskies_D3,Huskies_G1
27.2,21.0,66.0,13.0,40.0,Simple pass,1842.49,1,Huskies_G1,Huskies_D1
13.89,33.0,73.0,21.0,66.0,Simple pass,1845.24,1,Huskies_D1,Huskies_M1
14.87,44.0,63.0,33.0,73.0,Simple pass,1847.93,1,Huskies_M1,Huskies_M6
17.03,31.0,52.0,44.0,63.0,Simple pass,1849.88,1,Huskies_M6,Huskies_M3
3.61,28.0,54.0,31.0,52.0,Simple pass,1853.61,1,Huskies_M3,Huskies_D1
25.08,38.0,31.0,28.0,54.0,Simple pass,1854.45,1,Huskies_D1,Huskies_D3
19.1,60.0,68.0,46.0,55.0,Simple pass,1862.83,1,Huskies_M3,Huskies_M6
22.47,79.0,80.0,60.0,68.0,Simple pass,1865.34,1,Huskies_M6,Huskies_M8
14.87,93.0,85.0,79.0,80.0,Simple pass,1870.14,1,Huskies_M8,Huskies_D7
8.06,71.0,45.0,78.0,49.0,Simple pass,1873.99,1,Huskies_M1,Huskies_M3
5.39,71.0,34.0,69.0,39.0,Simple pass,1880.03,1,Huskies_M3,Huskies_M1
32.28,80.0,3.0,71.0,34.0,Simple pass,1882.62,1,Huskies_M1,Huskies_D5
54.34,92.0,56.0,80.0,3.0,Cross,1886.4,1,Huskies_D5,Huskies_F1
30.02,67.0,5.0,37.0,6.0,Simple pass,1912.43,1,Huskies_D3,Huskies_M6
6.08,56.0,4.0,62.0,3.0,Simple pass,1915.84,1,Huskies_M6,Huskies_M13
24.6,6.0,22.0,28.0,33.0,Simple pass,1923.79,1,Opponent6_F5,Opponent6_F2
31.4,11.0,53.0,6.0,22.0,Cross,1926.37,1,Opponent6_F2,Opponent6_M6
30.07,44.0,42.0,42.0,72.0,Simple pass,2017.95,1,Huskies_M1,Huskies_M3
14.56,30.0,38.0,44.0,42.0,Simple pass,2025.28,1,Huskies_M3,Huskies_D3
56.32,36.0,94.0,30.0,38.0,Simple pass,2027.78,1,Huskies_D3,Huskies_D7
27.46,61.0,77.0,84.0,92.0,Simple pass,2052.88,1,Huskies_M1,Huskies_D1
36.88,37.0,49.0,61.0,77.0,Simple pass,2056.34,1,Huskies_D1,Huskies_D3
10.0,43.0,41.0,37.0,49.0,Simple pass,2064.4,1,Huskies_D3,Huskies_M3
30.23,14.0,46.0,31.0,71.0,Simple pass,2071.62,1,Huskies_D7,Huskies_G1
67.01,67.0,5.0,14.0,46.0,Launch,2082.93,1,Huskies_G1,Huskies_F1
43.1,46.0,52.0,49.0,9.0,Simple pass,2102.46,1,Huskies_D3,Huskies_D1
47.17,71.0,92.0,46.0,52.0,Simple pass,2105.23,1,Huskies_D1,Huskies_D7
21.26,57.0,76.0,71.0,92.0,Simple pass,2108.39,1,Huskies_D7,Huskies_M1
12.08,68.0,71.0,57.0,76.0,Simple pass,2108.99,1,Huskies_M1,Huskies_M8
16.64,85.0,90.0,76.0,76.0,Simple pass,2112.67,1,Opponent6_M5,Opponent6_D2
3.16,93.0,70.0,96.0,71.0,Simple pass,2120.08,1,Huskies_F1,Huskies_M8
