Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
18.79,44.0,58.0,36.0,75.0,Simple pass,645.22,1,Huskies_D6,Huskies_M1
19.7,36.0,76.0,44.0,58.0,Simple pass,647.8,1,Huskies_M1,Huskies_D6
42.95,78.0,85.0,36.0,76.0,High pass,650.38,1,Huskies_D6,Huskies_F1
20.81,44.0,55.0,32.0,72.0,Simple pass,666.32,1,Huskies_D2,Huskies_F2
26.0,44.0,29.0,44.0,55.0,Simple pass,672.54,1,Huskies_F2,Huskies_D2
16.12,42.0,45.0,44.0,29.0,Simple pass,674.32,1,Huskies_D2,Huskies_M1
31.06,44.0,76.0,42.0,45.0,Simple pass,677.37,1,Huskies_M1,Huskies_D6
39.41,10.0,58.0,33.0,90.0,Simple pass,685.37,1,Huskies_D6,Huskies_G1
72.84,76.0,94.0,25.0,42.0,Launch,709.3,1,Huskies_G1,Huskies_F1
14.87,83.0,75.0,69.0,80.0,Simple pass,716.52,1,Opponent14_M1,Opponent14_D3
34.71,46.0,37.0,39.0,71.0,Simple pass,720.86,1,Huskies_D6,Huskies_D2
18.25,70.0,12.0,67.0,30.0,Simple pass,724.7,1,Huskies_D2,Huskies_D5
48.26,87.0,55.0,82.0,7.0,Cross,729.48,1,Huskies_D5,Huskies_M4
17.89,74.0,77.0,90.0,69.0,Simple pass,733.22,1,Opponent14_D2,Opponent14_D5
24.7,66.0,41.0,75.0,64.0,Simple pass,737.66,1,Opponent14_D5,Opponent14_F1
23.02,67.0,18.0,66.0,41.0,Simple pass,740.2,1,Opponent14_F1,Opponent14_M3
9.43,72.0,26.0,67.0,18.0,Simple pass,743.55,1,Opponent14_M3,Opponent14_D1
17.46,79.0,42.0,72.0,26.0,Simple pass,745.73,1,Opponent14_D1,Opponent14_D3
36.4,69.0,77.0,79.0,42.0,Simple pass,748.29,1,Opponent14_D3,Opponent14_D4
12.65,57.0,73.0,69.0,77.0,Simple pass,751.72,1,Opponent14_D4,Opponent14_M1
24.0,39.0,16.0,39.0,40.0,Simple pass,759.04,1,Opponent14_M1,Opponent14_D1
9.22,32.0,10.0,39.0,16.0,Simple pass,762.21,1,Opponent14_D1,Opponent14_M1
15.62,42.0,22.0,32.0,10.0,Simple pass,764.27,1,Opponent14_M1,Opponent14_D1
22.02,43.0,44.0,42.0,22.0,Simple pass,766.11,1,Opponent14_D1,Opponent14_M2
10.2,7.0,7.0,9.0,17.0,Simple pass,853.8,1,Opponent14_M3,Opponent14_D1
12.17,22.0,37.0,10.0,35.0,Head pass,861.68,1,Opponent14_M3,Opponent14_M1
16.64,8.0,28.0,22.0,37.0,Smart pass,863.19,1,Opponent14_M1,Opponent14_D1
12.08,65.0,27.0,70.0,38.0,Simple pass,890.03,1,Huskies_M6,Huskies_F2
17.46,69.0,10.0,65.0,27.0,Simple pass,891.37,1,Huskies_F2,Huskies_D5
13.15,67.0,23.0,69.0,10.0,Simple pass,894.97,1,Huskies_D5,Huskies_F2
10.82,73.0,32.0,67.0,23.0,Simple pass,898.11,1,Huskies_F2,Huskies_M6
18.11,55.0,34.0,73.0,32.0,Simple pass,898.73,1,Huskies_M6,Huskies_M1
37.01,54.0,71.0,55.0,34.0,Simple pass,901.31,1,Huskies_M1,Huskies_D6
28.44,49.0,43.0,54.0,71.0,Simple pass,903.36,1,Huskies_D6,Huskies_D2
25.55,62.0,21.0,49.0,43.0,Simple pass,905.09,1,Huskies_D2,Huskies_F2
46.1,59.0,67.0,62.0,21.0,Simple pass,907.93,1,Huskies_F2,Huskies_M1
30.36,68.0,96.0,59.0,67.0,Simple pass,912.13,1,Huskies_M1,Huskies_D7
3.0,71.0,96.0,68.0,96.0,Simple pass,913.54,1,Huskies_D7,Huskies_M8
10.63,78.0,88.0,71.0,96.0,Simple pass,914.69,1,Huskies_M8,Huskies_D7
15.0,59.0,71.0,68.0,83.0,Simple pass,955.49,1,Opponent14_M1,Opponent14_F2
9.43,51.0,74.0,46.0,82.0,Simple pass,962.0,1,Huskies_D6,Huskies_M6
26.48,37.0,62.0,63.0,67.0,Simple pass,964.77,1,Huskies_M6,Huskies_D2
29.02,36.0,33.0,37.0,62.0,Simple pass,966.29,1,Huskies_D2,Huskies_F2
13.6,67.0,45.0,56.0,53.0,Simple pass,971.72,1,Huskies_F2,Huskies_M6
17.0,35.0,37.0,35.0,20.0,Simple pass,1120.62,1,Opponent14_D1,Opponent14_M2
7.28,33.0,44.0,35.0,37.0,Simple pass,1122.94,1,Opponent14_M2,Opponent14_M1
45.8,6.0,7.0,33.0,44.0,High pass,1125.1,1,Opponent14_M1,Opponent14_F1
13.0,71.0,94.0,83.0,89.0,Simple pass,1196.11,1,Huskies_F1,Huskies_D7
4.24,74.0,97.0,71.0,94.0,Simple pass,1197.98,1,Huskies_D7,Huskies_M8
16.0,72.0,97.0,72.0,81.0,Simple pass,1208.49,1,Huskies_M4,Huskies_D7
29.07,44.0,94.0,73.0,92.0,Simple pass,1211.21,1,Huskies_D7,Huskies_M1
46.82,28.0,50.0,44.0,94.0,Simple pass,1215.18,1,Huskies_M1,Huskies_D2
19.31,10.0,43.0,28.0,50.0,Simple pass,1217.94,1,Huskies_D2,Huskies_G1
61.06,62.0,75.0,10.0,43.0,Launch,1221.45,1,Huskies_G1,Huskies_F1
29.07,97.0,53.0,78.0,75.0,Simple pass,1228.04,1,Opponent14_D2,Opponent14_G1
25.08,74.0,54.0,72.0,79.0,Simple pass,1252.04,1,Opponent14_D4,Opponent14_D3
30.08,66.0,83.0,74.0,54.0,Simple pass,1256.3,1,Opponent14_D3,Opponent14_M1
12.08,71.0,72.0,66.0,83.0,Simple pass,1258.96,1,Opponent14_M1,Opponent14_D4
32.76,64.0,40.0,71.0,72.0,Simple pass,1261.88,1,Opponent14_D4,Opponent14_D3
25.3,56.0,64.0,64.0,40.0,Simple pass,1266.22,1,Opponent14_D3,Opponent14_M2
25.0,49.0,88.0,56.0,64.0,Simple pass,1268.74,1,Opponent14_M2,Opponent14_M1
15.56,38.0,77.0,49.0,88.0,Simple pass,1270.83,1,Opponent14_M1,Opponent14_D5
11.05,49.0,78.0,38.0,77.0,Simple pass,1272.01,1,Opponent14_D5,Opponent14_M1
47.27,44.0,31.0,49.0,78.0,Simple pass,1275.15,1,Opponent14_M1,Opponent14_M2
24.0,44.0,7.0,44.0,31.0,Simple pass,1279.1,1,Opponent14_M2,Opponent14_D1
17.12,23.0,36.0,6.0,34.0,Simple pass,1287.0,1,Huskies_F2,Huskies_M1
26.48,18.0,10.0,23.0,36.0,Simple pass,1289.05,1,Huskies_M1,Huskies_D5
19.72,8.0,27.0,18.0,10.0,Simple pass,1290.89,1,Huskies_D5,Huskies_D2
28.65,54.0,24.0,29.0,10.0,Simple pass,1305.89,1,Opponent14_M2,Opponent14_D3
33.0,54.0,57.0,54.0,24.0,Simple pass,1307.9,1,Opponent14_D3,Opponent14_D4
36.5,48.0,93.0,54.0,57.0,Simple pass,1312.12,1,Opponent14_D4,Opponent14_D2
22.02,62.0,76.0,48.0,93.0,Simple pass,1315.13,1,Opponent14_D2,Opponent14_D4
24.08,46.0,58.0,62.0,76.0,Simple pass,1317.51,1,Opponent14_D4,Opponent14_M2
26.93,39.0,32.0,46.0,58.0,Simple pass,1320.97,1,Opponent14_M2,Opponent14_M3
15.13,41.0,17.0,39.0,32.0,Simple pass,1324.15,1,Opponent14_M3,Opponent14_D1
23.35,45.0,40.0,41.0,17.0,Simple pass,1326.52,1,Opponent14_D1,Opponent14_M2
13.0,57.0,35.0,45.0,40.0,Simple pass,1327.91,1,Opponent14_M2,Opponent14_D3
27.0,57.0,62.0,57.0,35.0,Simple pass,1329.29,1,Opponent14_D3,Opponent14_D4
28.32,38.0,83.0,57.0,62.0,Simple pass,1331.41,1,Opponent14_D4,Opponent14_M1
17.49,29.0,98.0,38.0,83.0,Simple pass,1335.43,1,Opponent14_M1,Opponent14_D2
20.4,9.0,94.0,29.0,98.0,Simple pass,1336.47,1,Opponent14_D2,Opponent14_D5
33.02,5.0,91.0,6.0,58.0,Simple pass,1339.98,1,Huskies_F2,Huskies_M4
7.07,12.0,90.0,5.0,91.0,Simple pass,1341.17,1,Huskies_M4,Huskies_M4
13.6,24.0,98.0,35.0,90.0,Simple pass,1373.84,1,Opponent14_D5,Opponent14_M1
7.62,31.0,95.0,24.0,98.0,Simple pass,1375.13,1,Opponent14_M1,Opponent14_D2
19.72,44.0,61.0,34.0,78.0,Simple pass,1381.5,1,Huskies_M1,Huskies_F2
47.8,73.0,23.0,44.0,61.0,Simple pass,1384.18,1,Huskies_F2,Huskies_D5
21.4,74.0,55.0,61.0,38.0,Simple pass,1386.27,1,Opponent14_M3,Opponent14_M2
24.19,95.0,43.0,74.0,55.0,Simple pass,1388.15,1,Opponent14_M2,Opponent14_G1
15.0,88.0,74.0,76.0,83.0,Simple pass,1398.5,1,Opponent14_D2,Opponent14_G1
24.19,76.0,95.0,88.0,74.0,Simple pass,1401.61,1,Opponent14_G1,Opponent14_D2
21.47,66.0,76.0,76.0,95.0,Simple pass,1404.75,1,Opponent14_D2,Opponent14_M2
31.02,67.0,45.0,66.0,76.0,Simple pass,1407.42,1,Opponent14_M2,Opponent14_D3
26.68,61.0,19.0,67.0,45.0,Simple pass,1410.1,1,Opponent14_D3,Opponent14_D1
24.02,60.0,43.0,61.0,19.0,Simple pass,1413.63,1,Opponent14_D1,Opponent14_M2
31.26,56.0,74.0,60.0,43.0,Simple pass,1416.5,1,Opponent14_M2,Opponent14_D4
35.01,55.0,39.0,56.0,74.0,Simple pass,1422.61,1,Opponent14_D4,Opponent14_D3
17.49,46.0,24.0,55.0,39.0,Simple pass,1425.84,1,Opponent14_D3,Opponent14_D1
21.63,34.0,42.0,46.0,24.0,Simple pass,1428.93,1,Opponent14_D1,Opponent14_M2
25.63,12.0,14.0,36.0,23.0,Simple pass,1437.75,1,Huskies_F2,Huskies_D5
22.14,5.0,35.0,12.0,14.0,Simple pass,1439.63,1,Huskies_D5,Huskies_G1
58.19,60.0,16.0,5.0,35.0,High pass,1443.09,1,Huskies_G1,Huskies_F1
28.0,82.0,35.0,82.0,7.0,Simple pass,1452.33,1,Opponent14_D3,Opponent14_G1
37.48,76.0,72.0,82.0,35.0,Simple pass,1458.05,1,Opponent14_G1,Opponent14_D4
16.16,61.0,66.0,76.0,72.0,Simple pass,1462.72,1,Opponent14_D4,Opponent14_M1
19.24,58.0,85.0,61.0,66.0,Simple pass,1464.09,1,Opponent14_M1,Opponent14_D4
19.1,56.0,66.0,58.0,85.0,Simple pass,1467.34,1,Opponent14_D4,Opponent14_M1
50.22,15.0,37.0,56.0,66.0,High pass,1470.63,1,Opponent14_M1,Opponent14_F1
10.05,3.0,30.0,13.0,29.0,Smart pass,1475.45,1,Opponent14_F1,Opponent14_M3
1.0,55.0,61.0,56.0,61.0,Simple pass,1505.13,1,Huskies_M1,Huskies_F2
19.21,40.0,73.0,55.0,61.0,Simple pass,1505.55,1,Huskies_F2,Huskies_D6
27.51,31.0,47.0,40.0,73.0,Simple pass,1506.2,1,Huskies_D6,Huskies_D2
26.02,30.0,73.0,31.0,47.0,Simple pass,1509.56,1,Huskies_D2,Huskies_D6
24.21,49.0,58.0,30.0,73.0,Simple pass,1512.71,1,Huskies_D6,Huskies_M1
17.89,65.0,50.0,49.0,58.0,Simple pass,1515.35,1,Huskies_M1,Huskies_M6
11.4,56.0,57.0,65.0,50.0,Simple pass,1516.3,1,Huskies_M6,Huskies_M1
26.17,59.0,31.0,56.0,57.0,Simple pass,1517.44,1,Huskies_M1,Huskies_F2
21.02,68.0,12.0,59.0,31.0,High pass,1520.73,1,Huskies_F2,Huskies_M6
35.11,8.0,53.0,20.0,86.0,Simple pass,1626.9,1,Huskies_D6,Huskies_G1
47.71,34.0,13.0,8.0,53.0,High pass,1631.48,1,Huskies_G1,Huskies_D5
13.93,29.0,26.0,34.0,13.0,Simple pass,1636.17,1,Huskies_D5,Huskies_D2
8.25,37.0,28.0,29.0,26.0,Simple pass,1638.26,1,Huskies_D2,Huskies_F2
39.32,32.0,67.0,37.0,28.0,Simple pass,1639.66,1,Huskies_F2,Huskies_D6
25.02,33.0,92.0,32.0,67.0,Simple pass,1642.88,1,Huskies_D6,Huskies_D7
29.27,62.0,96.0,33.0,92.0,Simple pass,1645.39,1,Huskies_D7,Huskies_M8
11.05,61.0,85.0,62.0,96.0,Simple pass,1646.27,1,Huskies_M8,Huskies_D7
26.08,91.0,72.0,65.0,74.0,Simple pass,1650.17,1,Huskies_D7,Huskies_M4
9.0,91.0,63.0,91.0,72.0,Cross,1653.64,1,Huskies_M4,Huskies_D7
30.07,89.0,33.0,91.0,63.0,Simple pass,1653.89,1,Huskies_D7,Huskies_F2
2.83,33.0,48.0,31.0,46.0,Head pass,1726.46,1,Huskies_D2,Huskies_M6
41.05,35.0,89.0,33.0,48.0,Simple pass,1729.2,1,Huskies_M6,Huskies_D7
40.45,75.0,95.0,35.0,89.0,High pass,1732.22,1,Huskies_D7,Huskies_F1
5.66,68.0,92.0,72.0,88.0,Head pass,1736.01,1,Opponent14_D4,Opponent14_D2
8.49,62.0,86.0,68.0,92.0,Simple pass,1737.61,1,Opponent14_D2,Opponent14_M1
9.06,61.0,95.0,62.0,86.0,Head pass,1738.59,1,Opponent14_M1,Opponent14_D2
10.77,46.0,64.0,36.0,60.0,Simple pass,1741.53,1,Huskies_D2,Huskies_F2
30.02,31.0,38.0,46.0,64.0,Simple pass,1742.5,1,Huskies_F2,Huskies_D5
17.2,29.0,27.0,43.0,17.0,Simple pass,1747.6,1,Huskies_D5,Huskies_F2
3.61,31.0,24.0,29.0,27.0,Simple pass,1752.34,1,Huskies_F2,Huskies_D2
23.02,54.0,25.0,31.0,24.0,Simple pass,1755.18,1,Huskies_D2,Huskies_M6
23.32,66.0,5.0,54.0,25.0,Simple pass,1757.89,1,Huskies_M6,Huskies_D5
27.02,78.0,59.0,77.0,32.0,Simple pass,1770.91,1,Opponent14_D3,Opponent14_D4
17.8,56.0,94.0,67.0,80.0,Simple pass,1775.39,1,Opponent14_D4,Opponent14_D2
19.21,71.0,82.0,56.0,94.0,Simple pass,1778.31,1,Opponent14_D2,Opponent14_D4
32.53,94.0,59.0,71.0,82.0,Simple pass,1780.71,1,Opponent14_D4,Opponent14_G1
8.0,32.0,60.0,32.0,52.0,Head pass,1790.9,1,Huskies_D2,Huskies_M1
8.6,25.0,65.0,32.0,60.0,Simple pass,1793.1,1,Huskies_M1,Huskies_D6
33.24,57.0,74.0,25.0,65.0,Simple pass,1795.5,1,Huskies_D6,Huskies_M8
9.49,54.0,65.0,57.0,74.0,Simple pass,1796.63,1,Huskies_M8,Huskies_M4
33.38,55.0,60.0,60.0,93.0,Simple pass,1827.18,1,Huskies_D7,Huskies_M1
13.6,51.0,47.0,55.0,60.0,Simple pass,1829.46,1,Huskies_M1,Huskies_F2
16.76,67.0,42.0,51.0,47.0,Simple pass,1831.57,1,Huskies_F2,Huskies_M6
26.57,58.0,17.0,67.0,42.0,Simple pass,1833.73,1,Huskies_M6,Huskies_D2
20.0,42.0,29.0,58.0,17.0,Simple pass,1835.54,1,Huskies_D2,Huskies_F2
27.46,37.0,56.0,42.0,29.0,Simple pass,1838.11,1,Huskies_F2,Huskies_D6
18.87,47.0,40.0,37.0,56.0,Simple pass,1840.57,1,Huskies_D6,Huskies_F2
23.02,70.0,41.0,47.0,40.0,Simple pass,1843.02,1,Huskies_F2,Huskies_M6
11.05,71.0,52.0,70.0,41.0,Simple pass,1844.09,1,Huskies_M6,Huskies_F1
14.87,60.0,42.0,71.0,52.0,Simple pass,1845.21,1,Huskies_F1,Huskies_M1
6.71,57.0,36.0,60.0,42.0,Simple pass,1848.18,1,Huskies_M1,Huskies_F2
11.18,70.0,88.0,80.0,93.0,Head pass,1853.84,1,Opponent14_D2,Opponent14_D5
13.45,80.0,79.0,70.0,88.0,Simple pass,1856.22,1,Opponent14_D5,Opponent14_D4
70.68,77.0,93.0,13.0,63.0,High pass,1888.34,1,Huskies_G1,Huskies_F1
25.32,84.0,33.0,80.0,58.0,Simple pass,1897.1,1,Opponent14_M2,Opponent14_D1
15.23,70.0,27.0,84.0,33.0,Simple pass,1899.81,1,Opponent14_D1,Opponent14_F1
3.16,62.0,20.0,61.0,17.0,Simple pass,1904.24,1,Huskies_F2,Huskies_D5
13.04,59.0,16.0,72.0,17.0,Simple pass,1910.11,1,Huskies_M6,Huskies_F2
62.39,36.0,74.0,59.0,16.0,Simple pass,1914.91,1,Huskies_F2,Huskies_D6
13.93,41.0,87.0,36.0,74.0,Simple pass,1918.11,1,Huskies_D6,Huskies_D7
39.7,71.0,61.0,41.0,87.0,High pass,1921.4,1,Huskies_D7,Huskies_F1
14.56,74.0,20.0,70.0,34.0,Simple pass,1928.2,1,Huskies_F2,Huskies_D5
15.26,66.0,33.0,74.0,20.0,Simple pass,1930.89,1,Huskies_D5,Huskies_F1
15.56,60.0,30.0,71.0,41.0,Simple pass,1934.34,1,Huskies_F1,Huskies_F2
54.57,47.0,83.0,60.0,30.0,Simple pass,1937.67,1,Huskies_F2,Huskies_D6
20.81,76.0,74.0,88.0,57.0,Hand pass,1952.54,1,Opponent14_G1,Opponent14_D4
41.77,68.0,33.0,76.0,74.0,Simple pass,1955.77,1,Opponent14_D4,Opponent14_D3
37.34,63.0,70.0,68.0,33.0,Simple pass,1960.98,1,Opponent14_D3,Opponent14_D4
14.56,59.0,84.0,63.0,70.0,Simple pass,1964.35,1,Opponent14_D4,Opponent14_M1
13.15,61.0,71.0,59.0,84.0,Simple pass,1965.32,1,Opponent14_M1,Opponent14_D4
30.02,60.0,41.0,61.0,71.0,Simple pass,1968.2,1,Opponent14_D4,Opponent14_D3
29.55,48.0,14.0,60.0,41.0,Simple pass,1970.62,1,Opponent14_D3,Opponent14_D1
30.15,18.0,11.0,48.0,14.0,Simple pass,1973.41,1,Opponent14_D1,Opponent14_F1
23.77,77.0,94.0,68.0,72.0,Head pass,2018.71,1,Huskies_M4,Huskies_M8
48.37,29.0,45.0,35.0,93.0,Simple pass,2043.15,1,Huskies_D6,Huskies_D2
31.3,43.0,73.0,29.0,45.0,Simple pass,2047.97,1,Huskies_D2,Huskies_M1
49.73,30.0,25.0,43.0,73.0,Simple pass,2051.85,1,Huskies_M1,Huskies_D2
27.17,57.0,28.0,30.0,25.0,Simple pass,2055.24,1,Huskies_D2,Huskies_F2
8.54,76.0,26.0,68.0,23.0,Simple pass,2060.82,1,Huskies_F2,Huskies_M6
13.0,80.0,16.0,75.0,28.0,Simple pass,2075.43,1,Huskies_F2,Huskies_M6
33.53,69.0,44.0,37.0,34.0,Simple pass,2110.07,1,Huskies_M6,Huskies_F1
19.65,64.0,63.0,69.0,44.0,Simple pass,2113.8,1,Huskies_F1,Huskies_M4
35.0,64.0,98.0,64.0,63.0,Simple pass,2115.34,1,Huskies_M4,Huskies_D7
