Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
26.02,61.0,12.0,60.0,38.0,Simple pass,285.25,1,Opponent16_D4,Opponent16_D2
13.42,55.0,24.0,61.0,12.0,Simple pass,287.73,1,Opponent16_D2,Opponent16_M1
32.2,33.0,15.0,52.0,41.0,Simple pass,293.65,1,Opponent16_M1,Opponent16_M2
35.17,42.0,49.0,33.0,15.0,Simple pass,296.07,1,Opponent16_M2,Opponent16_M1
35.11,54.0,82.0,42.0,49.0,Simple pass,298.25,1,Opponent16_M1,Opponent16_D1
34.71,47.0,48.0,54.0,82.0,Simple pass,300.61,1,Opponent16_D1,Opponent16_M1
19.1,34.0,34.0,47.0,48.0,Simple pass,304.13,1,Opponent16_M1,Opponent16_M2
16.28,45.0,46.0,34.0,34.0,Simple pass,305.4,1,Opponent16_M2,Opponent16_M1
29.02,44.0,17.0,45.0,46.0,Simple pass,306.87,1,Opponent16_M1,Opponent16_D2
15.81,35.0,4.0,44.0,17.0,Simple pass,308.44,1,Opponent16_D2,Opponent16_F2
24.02,30.0,67.0,29.0,43.0,Simple pass,314.57,1,Opponent16_F2,Opponent16_F1
26.63,15.0,89.0,30.0,67.0,Simple pass,316.25,1,Opponent16_F1,Opponent16_D3
35.0,66.0,41.0,66.0,76.0,Simple pass,339.69,1,Opponent16_D1,Opponent16_D4
25.3,58.0,17.0,66.0,41.0,Simple pass,341.45,1,Opponent16_D4,Opponent16_D2
21.19,38.0,10.0,58.0,17.0,Simple pass,343.9,1,Opponent16_D2,Opponent16_F2
21.93,72.0,39.0,92.0,48.0,Hand pass,370.49,1,Opponent16_G1,Opponent16_D4
23.35,49.0,43.0,72.0,39.0,Simple pass,373.2,1,Opponent16_D4,Opponent16_M1
42.58,42.0,85.0,49.0,43.0,Simple pass,376.55,1,Opponent16_M1,Opponent16_D3
34.13,45.0,51.0,42.0,85.0,Simple pass,380.51,1,Opponent16_D3,Opponent16_M1
38.01,44.0,13.0,45.0,51.0,Simple pass,384.25,1,Opponent16_M1,Opponent16_D2
16.03,28.0,12.0,44.0,13.0,Simple pass,386.47,1,Opponent16_D2,Opponent16_F2
13.45,38.0,21.0,28.0,12.0,Simple pass,390.68,1,Opponent16_F2,Opponent16_M2
13.6,30.0,32.0,38.0,21.0,Simple pass,392.21,1,Opponent16_M2,Opponent16_M1
14.14,28.0,18.0,30.0,32.0,Simple pass,393.95,1,Opponent16_M1,Opponent16_F2
30.59,62.0,35.0,92.0,29.0,Simple pass,429.51,1,Opponent16_D4,Opponent16_M1
31.76,47.0,7.0,62.0,35.0,Simple pass,432.18,1,Opponent16_M1,Opponent16_D2
9.0,38.0,7.0,47.0,7.0,Simple pass,434.42,1,Opponent16_D2,Opponent16_F2
22.2,51.0,25.0,38.0,7.0,Simple pass,438.7,1,Opponent16_F2,Opponent16_M2
17.2,65.0,35.0,51.0,25.0,Simple pass,440.14,1,Opponent16_M2,Opponent16_D4
25.63,41.0,26.0,65.0,35.0,Simple pass,444.9,1,Opponent16_D4,Opponent16_M2
24.6,63.0,37.0,41.0,26.0,Simple pass,445.56,1,Opponent16_M2,Opponent16_D4
18.44,49.0,49.0,63.0,37.0,Simple pass,447.4,1,Opponent16_D4,Opponent16_M1
45.61,18.0,89.0,30.0,45.0,Simple pass,453.59,1,Opponent16_M1,Opponent16_D3
13.42,19.0,72.0,13.0,84.0,Simple pass,461.02,1,Huskies_D7,Huskies_M1
19.31,26.0,90.0,19.0,72.0,Simple pass,462.67,1,Huskies_M1,Huskies_F2
35.0,30.0,67.0,65.0,67.0,Head pass,465.7,1,Opponent16_D4,Opponent16_M2
22.85,39.0,88.0,30.0,67.0,Simple pass,468.71,1,Opponent16_M2,Opponent16_D3
13.34,26.0,74.0,23.0,87.0,Simple pass,472.94,1,Opponent16_D3,Opponent16_M3
38.28,31.0,82.0,18.0,46.0,Simple pass,477.35,1,Huskies_D2,Huskies_F2
29.68,73.0,40.0,89.0,65.0,Simple pass,490.61,1,Opponent16_G1,Opponent16_D4
30.87,60.0,12.0,73.0,40.0,Simple pass,492.52,1,Opponent16_D4,Opponent16_D2
10.77,50.0,8.0,60.0,12.0,Simple pass,495.41,1,Opponent16_D2,Opponent16_F2
66.49,18.0,87.0,32.0,22.0,High pass,509.33,1,Opponent16_M2,Opponent16_D3
21.93,9.0,67.0,18.0,87.0,Simple pass,512.97,1,Opponent16_D3,Opponent16_F1
9.22,66.0,32.0,64.0,41.0,Simple pass,538.68,1,Huskies_F1,Huskies_M6
11.66,76.0,26.0,66.0,32.0,Simple pass,539.54,1,Huskies_M6,Huskies_F4
19.1,16.0,14.0,35.0,12.0,Simple pass,548.04,1,Opponent16_D2,Opponent16_F2
47.38,10.0,62.0,4.0,15.0,Cross,552.35,1,Opponent16_F2,Opponent16_M3
12.04,53.0,64.0,62.0,72.0,Simple pass,568.07,1,Opponent16_D1,Opponent16_M1
35.36,34.0,5.0,39.0,40.0,Simple pass,573.43,1,Opponent16_M1,Opponent16_F2
60.01,75.0,17.0,15.0,16.0,High pass,583.86,1,Huskies_M6,Huskies_F4
34.37,65.0,65.0,70.0,31.0,Simple pass,641.88,1,Opponent16_D4,Opponent16_D1
7.62,62.0,72.0,65.0,65.0,Simple pass,646.37,1,Opponent16_D1,Opponent16_M2
51.89,34.0,39.0,56.0,86.0,Simple pass,649.76,1,Opponent16_M3,Opponent16_M2
29.61,40.0,10.0,34.0,39.0,Simple pass,654.99,1,Opponent16_M2,Opponent16_D2
18.68,22.0,5.0,40.0,10.0,Simple pass,658.4,1,Opponent16_D2,Opponent16_F2
8.6,27.0,17.0,20.0,12.0,Simple pass,662.62,1,Huskies_D5,Huskies_M6
17.26,44.0,20.0,27.0,17.0,Simple pass,663.62,1,Huskies_M6,Huskies_F4
11.18,32.0,17.0,43.0,19.0,Simple pass,667.88,1,Opponent16_D4,Opponent16_F2
12.65,36.0,29.0,32.0,17.0,Simple pass,668.66,1,Opponent16_F2,Opponent16_M1
67.03,34.0,96.0,36.0,29.0,Simple pass,671.16,1,Opponent16_M1,Opponent16_D3
26.4,45.0,72.0,34.0,96.0,Simple pass,674.01,1,Opponent16_D3,Opponent16_M3
20.59,35.0,90.0,45.0,72.0,Simple pass,675.87,1,Opponent16_M3,Opponent16_D3
17.89,43.0,74.0,35.0,90.0,Simple pass,678.71,1,Opponent16_D3,Opponent16_M3
13.04,44.0,61.0,43.0,74.0,Simple pass,681.31,1,Opponent16_M3,Opponent16_M1
34.71,37.0,27.0,44.0,61.0,Simple pass,683.79,1,Opponent16_M1,Opponent16_M2
28.16,19.0,89.0,27.0,62.0,Simple pass,689.36,1,Opponent16_M2,Opponent16_D3
8.49,25.0,95.0,19.0,89.0,Simple pass,690.9,1,Opponent16_D3,Opponent16_M3
14.76,32.0,58.0,45.0,51.0,Simple pass,732.92,1,Opponent16_M2,Opponent16_F1
11.18,43.0,93.0,33.0,88.0,Simple pass,770.05,1,Opponent16_M3,Opponent16_D3
19.31,25.0,86.0,43.0,93.0,Simple pass,771.03,1,Opponent16_D3,Opponent16_F3
4.24,28.0,89.0,25.0,86.0,Simple pass,772.02,1,Opponent16_F3,Opponent16_M3
5.83,25.0,84.0,28.0,89.0,Simple pass,774.52,1,Opponent16_M3,Opponent16_D3
13.45,21.0,74.0,11.0,65.0,Simple pass,775.43,1,Huskies_D2,Huskies_M4
18.03,22.0,92.0,21.0,74.0,Simple pass,777.19,1,Huskies_M4,Huskies_D7
20.4,37.0,69.0,33.0,89.0,Simple pass,796.96,1,Opponent16_M3,Opponent16_M1
49.65,14.0,25.0,37.0,69.0,Simple pass,798.42,1,Opponent16_M1,Opponent16_F2
21.63,13.0,92.0,25.0,74.0,Simple pass,809.41,1,Opponent16_M1,Opponent16_D3
45.61,25.0,48.0,13.0,92.0,Simple pass,812.25,1,Opponent16_D3,Opponent16_F1
13.6,65.0,86.0,57.0,75.0,Head pass,857.89,1,Huskies_D6,Huskies_F2
7.0,60.0,45.0,67.0,45.0,Head pass,861.38,1,Opponent16_D4,Opponent16_M1
10.77,50.0,41.0,60.0,45.0,Simple pass,864.05,1,Opponent16_M1,Opponent16_F2
14.32,37.0,47.0,50.0,41.0,Simple pass,865.27,1,Opponent16_F2,Opponent16_F3
12.53,43.0,58.0,37.0,47.0,Simple pass,865.75,1,Opponent16_F3,Opponent16_F2
15.81,31.0,55.0,22.0,42.0,Head pass,870.26,1,Huskies_D2,Huskies_D5
7.07,26.0,50.0,31.0,55.0,Simple pass,871.7,1,Huskies_D5,Huskies_M1
32.25,30.0,82.0,26.0,50.0,Simple pass,872.99,1,Huskies_M1,Huskies_F2
7.62,23.0,79.0,30.0,82.0,Simple pass,874.46,1,Huskies_F2,Huskies_D7
14.14,9.0,26.0,19.0,36.0,Simple pass,883.41,1,Opponent16_F1,Opponent16_F2
35.34,73.0,71.0,41.0,86.0,Simple pass,919.65,1,Opponent16_D3,Opponent16_G1
60.3,67.0,11.0,73.0,71.0,Simple pass,923.32,1,Opponent16_G1,Opponent16_D2
30.15,64.0,41.0,67.0,11.0,Simple pass,926.99,1,Opponent16_D2,Opponent16_D4
41.3,59.0,82.0,64.0,41.0,Simple pass,930.09,1,Opponent16_D4,Opponent16_D1
16.49,43.0,86.0,59.0,82.0,Simple pass,932.31,1,Opponent16_D1,Opponent16_D3
25.5,60.0,67.0,43.0,86.0,Simple pass,937.74,1,Opponent16_D3,Opponent16_D1
19.65,55.0,48.0,60.0,67.0,Simple pass,938.87,1,Opponent16_D1,Opponent16_D4
24.52,60.0,72.0,55.0,48.0,Simple pass,943.69,1,Opponent16_D4,Opponent16_D1
23.6,41.0,86.0,60.0,72.0,Simple pass,946.04,1,Opponent16_D1,Opponent16_M3
37.05,43.0,49.0,41.0,86.0,Simple pass,949.66,1,Opponent16_M3,Opponent16_M1
22.02,26.0,35.0,43.0,49.0,Simple pass,954.43,1,Opponent16_M1,Opponent16_F3
5.39,31.0,33.0,26.0,35.0,Simple pass,955.62,1,Opponent16_F3,Opponent16_M2
15.03,32.0,48.0,31.0,33.0,Simple pass,961.25,1,Opponent16_M2,Opponent16_M1
17.0,32.0,65.0,32.0,48.0,Simple pass,964.05,1,Opponent16_M1,Opponent16_M2
19.85,45.0,80.0,32.0,65.0,Simple pass,967.33,1,Opponent16_M2,Opponent16_D1
35.85,31.0,47.0,45.0,80.0,Simple pass,969.53,1,Opponent16_D1,Opponent16_M2
49.01,32.0,96.0,31.0,47.0,Simple pass,973.52,1,Opponent16_M2,Opponent16_D3
9.49,35.0,87.0,32.0,96.0,Simple pass,977.98,1,Opponent16_D3,Opponent16_F1
30.02,34.0,57.0,35.0,87.0,Simple pass,981.99,1,Opponent16_F1,Opponent16_M1
24.19,22.0,78.0,34.0,57.0,Simple pass,986.39,1,Opponent16_M1,Opponent16_M3
25.5,26.0,93.0,37.0,70.0,Simple pass,992.73,1,Opponent16_M1,Opponent16_M3
6.08,20.0,92.0,26.0,93.0,Simple pass,995.91,1,Opponent16_M3,Opponent16_D3
18.03,30.0,77.0,20.0,92.0,Simple pass,998.65,1,Opponent16_D3,Opponent16_M3
27.2,38.0,51.0,30.0,77.0,Simple pass,1002.23,1,Opponent16_M3,Opponent16_M1
20.4,42.0,31.0,38.0,51.0,Simple pass,1005.19,1,Opponent16_M1,Opponent16_D4
5.83,47.0,34.0,42.0,31.0,Simple pass,1009.59,1,Opponent16_D4,Opponent16_M1
35.51,41.0,69.0,47.0,34.0,Simple pass,1012.47,1,Opponent16_M1,Opponent16_D1
16.49,37.0,53.0,41.0,69.0,Simple pass,1015.16,1,Opponent16_D1,Opponent16_M2
32.89,26.0,22.0,37.0,53.0,Simple pass,1018.82,1,Opponent16_M2,Opponent16_F2
25.96,19.0,47.0,26.0,22.0,Simple pass,1021.42,1,Opponent16_F2,Opponent16_F3
27.2,64.0,12.0,42.0,28.0,Simple pass,1046.58,1,Opponent16_M2,Opponent16_D2
24.08,66.0,36.0,64.0,12.0,Simple pass,1049.1,1,Opponent16_D2,Opponent16_D4
59.03,40.0,89.0,66.0,36.0,Simple pass,1051.04,1,Opponent16_D4,Opponent16_M3
32.25,44.0,57.0,40.0,89.0,Simple pass,1058.45,1,Opponent16_M3,Opponent16_M1
56.08,23.0,5.0,44.0,57.0,High pass,1061.2,1,Opponent16_M1,Opponent16_F2
9.22,14.0,7.0,23.0,5.0,Smart pass,1064.6,1,Opponent16_F2,Opponent16_M2
21.59,27.0,32.0,22.0,11.0,Simple pass,1071.79,1,Opponent16_M2,Opponent16_M1
52.35,21.0,84.0,27.0,32.0,Simple pass,1073.55,1,Opponent16_M1,Opponent16_D3
12.21,14.0,94.0,21.0,84.0,Simple pass,1076.06,1,Opponent16_D3,Opponent16_M3
21.47,4.0,75.0,14.0,94.0,Simple pass,1078.77,1,Opponent16_M3,Opponent16_F1
43.05,34.0,73.0,71.0,95.0,High pass,1107.09,1,Opponent16_D3,Opponent16_F3
11.4,41.0,82.0,34.0,73.0,Head pass,1109.09,1,Opponent16_F3,Opponent16_F1
14.21,72.0,33.0,63.0,22.0,Head pass,1119.14,1,Opponent16_D2,Opponent16_D4
20.25,55.0,22.0,72.0,33.0,Head pass,1121.5,1,Opponent16_D4,Opponent16_M2
20.59,73.0,32.0,55.0,22.0,Simple pass,1122.72,1,Opponent16_M2,Opponent16_D4
26.93,47.0,39.0,73.0,32.0,Simple pass,1126.12,1,Opponent16_D4,Opponent16_M1
38.29,22.0,10.0,47.0,39.0,Simple pass,1129.94,1,Opponent16_M1,Opponent16_F2
17.69,34.0,23.0,22.0,10.0,Simple pass,1134.28,1,Opponent16_F2,Opponent16_M2
63.89,15.0,84.0,34.0,23.0,High pass,1136.95,1,Opponent16_M2,Opponent16_D3
85.09,13.0,7.0,9.0,92.0,Cross,1144.21,1,Opponent16_D3,Opponent16_F2
12.65,25.0,11.0,13.0,7.0,Simple pass,1151.74,1,Opponent16_F2,Opponent16_M2
45.35,56.0,61.0,12.0,50.0,High pass,1158.33,1,Huskies_G1,Huskies_F1
37.58,37.0,87.0,53.0,53.0,Simple pass,1163.34,1,Opponent16_M1,Opponent16_M3
15.26,24.0,95.0,37.0,87.0,Simple pass,1167.81,1,Opponent16_M3,Opponent16_D3
15.03,25.0,80.0,24.0,95.0,Simple pass,1169.39,1,Opponent16_D3,Opponent16_M3
4.0,29.0,80.0,25.0,80.0,Simple pass,1174.26,1,Opponent16_M3,Opponent16_F1
31.14,58.0,53.0,61.0,22.0,Simple pass,1202.64,1,Opponent16_D4,Opponent16_D1
40.5,36.0,87.0,58.0,53.0,Simple pass,1206.56,1,Opponent16_D1,Opponent16_M3
19.42,17.0,91.0,36.0,87.0,Simple pass,1209.59,1,Opponent16_M3,Opponent16_D3
12.04,29.0,90.0,17.0,91.0,Simple pass,1212.12,1,Opponent16_D3,Opponent16_M3
18.79,37.0,73.0,29.0,90.0,Simple pass,1214.49,1,Opponent16_M3,Opponent16_M1
68.18,42.0,5.0,37.0,73.0,High pass,1217.76,1,Opponent16_M1,Opponent16_D2
29.0,42.0,34.0,42.0,5.0,Simple pass,1221.41,1,Opponent16_D2,Opponent16_M1
64.03,2.0,84.0,42.0,34.0,High pass,1224.95,1,Opponent16_M1,Opponent16_D3
26.08,28.0,82.0,2.0,84.0,Head pass,1227.95,1,Opponent16_D3,Opponent16_M3
31.91,11.0,55.0,28.0,82.0,Simple pass,1229.48,1,Opponent16_M3,Opponent16_F3
31.3,25.0,83.0,11.0,55.0,Simple pass,1232.76,1,Opponent16_F3,Opponent16_D3
17.46,16.0,90.0,32.0,83.0,Simple pass,1239.75,1,Opponent16_D1,Opponent16_M3
16.12,23.0,35.0,7.0,37.0,Head pass,1244.24,1,Huskies_D5,Huskies_M6
42.19,70.0,38.0,48.0,2.0,Simple pass,1301.93,1,Opponent16_D2,Opponent16_D4
30.08,62.0,67.0,70.0,38.0,Simple pass,1307.62,1,Opponent16_D4,Opponent16_D1
15.23,56.0,53.0,62.0,67.0,Simple pass,1309.58,1,Opponent16_D1,Opponent16_M3
43.66,41.0,94.0,56.0,53.0,Simple pass,1310.66,1,Opponent16_M3,Opponent16_D3
35.01,42.0,59.0,41.0,94.0,Simple pass,1313.51,1,Opponent16_D3,Opponent16_M3
33.42,63.0,33.0,42.0,59.0,Simple pass,1317.11,1,Opponent16_M3,Opponent16_D4
33.24,39.0,10.0,63.0,33.0,Simple pass,1319.98,1,Opponent16_D4,Opponent16_D2
15.3,27.0,15.0,42.0,12.0,Head pass,1344.81,1,Opponent16_D2,Opponent16_F3
8.6,26.0,10.0,33.0,15.0,Simple pass,1347.89,1,Opponent16_F3,Opponent16_F2
23.71,37.0,31.0,26.0,10.0,Simple pass,1350.84,1,Opponent16_F2,Opponent16_M1
49.09,34.0,80.0,37.0,31.0,High pass,1353.49,1,Opponent16_M1,Opponent16_D3
11.4,23.0,77.0,34.0,80.0,Simple pass,1358.75,1,Opponent16_D3,Opponent16_F1
7.81,29.0,72.0,23.0,77.0,Simple pass,1362.97,1,Opponent16_F1,Opponent16_M1
6.71,65.0,48.0,68.0,54.0,Simple pass,1420.05,1,Opponent16_D1,Opponent16_M1
30.68,75.0,19.0,65.0,48.0,Simple pass,1421.49,1,Opponent16_M1,Opponent16_D2
17.46,59.0,12.0,75.0,19.0,Simple pass,1422.81,1,Opponent16_D2,Opponent16_F2
7.21,63.0,18.0,59.0,12.0,Simple pass,1424.2,1,Opponent16_F2,Opponent16_M2
7.81,57.0,23.0,63.0,18.0,High pass,1424.32,1,Opponent16_M2,Opponent16_F3
7.21,41.0,22.0,45.0,28.0,Simple pass,1431.62,1,Huskies_M4,Huskies_D2
15.13,52.0,27.0,67.0,29.0,Simple pass,1434.59,1,Opponent16_D4,Opponent16_M1
2.24,57.0,40.0,55.0,39.0,Simple pass,1446.27,1,Huskies_M4,Huskies_M1
14.14,59.0,68.0,61.0,54.0,Simple pass,1448.17,1,Opponent16_M1,Opponent16_M3
24.7,68.0,91.0,59.0,68.0,Simple pass,1451.2,1,Opponent16_M3,Opponent16_D3
40.01,36.0,20.0,35.0,60.0,Simple pass,1465.28,1,Opponent16_M1,Opponent16_D2
14.42,24.0,12.0,36.0,20.0,Simple pass,1467.93,1,Opponent16_D2,Opponent16_F2
11.66,30.0,22.0,24.0,12.0,Simple pass,1471.58,1,Opponent16_F2,Opponent16_M1
18.87,20.0,6.0,30.0,22.0,Simple pass,1475.28,1,Opponent16_M1,Opponent16_D2
10.0,11.0,60.0,5.0,68.0,Simple pass,1481.06,1,Opponent16_F1,Opponent16_F3
10.63,60.0,77.0,68.0,70.0,Simple pass,1510.22,1,Huskies_F1,Huskies_F2
3.0,60.0,74.0,60.0,77.0,Simple pass,1512.22,1,Huskies_F2,Huskies_M4
36.06,58.0,38.0,60.0,74.0,Simple pass,1513.52,1,Huskies_M4,Huskies_M1
38.48,74.0,3.0,58.0,38.0,Simple pass,1516.29,1,Huskies_M1,Huskies_F4
8.49,72.0,20.0,66.0,14.0,Simple pass,1523.09,1,Opponent16_F2,Opponent16_M2
29.7,93.0,41.0,72.0,20.0,Simple pass,1527.68,1,Opponent16_M2,Opponent16_G1
29.07,80.0,15.0,93.0,41.0,Simple pass,1532.18,1,Opponent16_G1,Opponent16_D4
29.12,60.0,19.0,52.0,47.0,Simple pass,1545.0,1,Huskies_M1,Huskies_M6
21.95,79.0,8.0,60.0,19.0,Simple pass,1547.51,1,Huskies_M6,Huskies_F4
18.97,87.0,28.0,69.0,22.0,Smart pass,1553.15,1,Huskies_F4,Huskies_M6
11.05,91.0,43.0,90.0,32.0,Simple pass,1555.22,1,Huskies_M6,Huskies_F1
40.46,64.0,17.0,90.0,48.0,Simple pass,1556.63,1,Opponent16_D1,Opponent16_F2
11.7,68.0,28.0,64.0,17.0,Simple pass,1558.01,1,Opponent16_F2,Opponent16_M1
57.01,69.0,85.0,68.0,28.0,Simple pass,1559.75,1,Opponent16_M1,Opponent16_M3
16.28,31.0,72.0,28.0,88.0,Simple pass,1567.06,1,Opponent16_M3,Opponent16_F1
16.12,39.0,86.0,31.0,72.0,Simple pass,1569.0,1,Opponent16_F1,Opponent16_D3
16.03,23.0,87.0,39.0,86.0,Simple pass,1571.16,1,Opponent16_D3,Opponent16_M3
29.97,61.0,71.0,34.0,84.0,Simple pass,1578.44,1,Opponent16_M1,Opponent16_D1
26.68,55.0,45.0,61.0,71.0,Simple pass,1583.17,1,Opponent16_D1,Opponent16_D4
22.63,39.0,61.0,55.0,45.0,Simple pass,1587.69,1,Opponent16_D4,Opponent16_M1
50.99,29.0,11.0,39.0,61.0,Simple pass,1591.27,1,Opponent16_M1,Opponent16_D2
18.0,29.0,29.0,29.0,11.0,Simple pass,1594.82,1,Opponent16_D2,Opponent16_M2
8.6,24.0,22.0,29.0,29.0,Simple pass,1596.21,1,Opponent16_M2,Opponent16_F2
32.02,22.0,89.0,30.0,58.0,Simple pass,1603.23,1,Opponent16_F2,Opponent16_D3
15.13,31.0,70.0,29.0,85.0,Simple pass,1607.03,1,Opponent16_M3,Opponent16_F2
31.62,37.0,51.0,11.0,69.0,High pass,1608.94,1,Huskies_D7,Huskies_F4
13.04,34.0,88.0,33.0,75.0,Simple pass,1614.0,1,Opponent16_D2,Opponent16_D3
29.41,17.0,57.0,45.0,48.0,Simple pass,1706.67,1,Huskies_D2,Huskies_G1
60.67,77.0,66.0,17.0,57.0,Launch,1710.64,1,Huskies_G1,Huskies_F1
19.92,76.0,75.0,82.0,94.0,Simple pass,1720.79,1,Opponent16_D3,Opponent16_D1
28.43,94.0,53.0,76.0,75.0,Simple pass,1724.13,1,Opponent16_D1,Opponent16_G1
23.77,72.0,44.0,94.0,53.0,Simple pass,1727.14,1,Opponent16_G1,Opponent16_M1
16.16,87.0,50.0,72.0,44.0,Simple pass,1728.48,1,Opponent16_M1,Opponent16_G1
13.0,74.0,50.0,87.0,50.0,Simple pass,1730.42,1,Opponent16_G1,Opponent16_D1
38.33,64.0,13.0,74.0,50.0,Simple pass,1736.25,1,Opponent16_D1,Opponent16_D2
19.0,64.0,32.0,64.0,13.0,Simple pass,1740.68,1,Opponent16_D2,Opponent16_M1
44.82,14.0,17.0,49.0,45.0,High pass,1748.14,1,Opponent16_M1,Opponent16_M2
7.0,46.0,4.0,46.0,11.0,Simple pass,1762.2,1,Opponent16_M1,Opponent16_D2
26.91,64.0,24.0,46.0,4.0,Simple pass,1763.12,1,Opponent16_D2,Opponent16_D4
31.91,37.0,41.0,64.0,24.0,Simple pass,1765.83,1,Opponent16_D4,Opponent16_M1
34.93,23.0,9.0,37.0,41.0,Simple pass,1769.18,1,Opponent16_M1,Opponent16_M2
5.1,18.0,8.0,23.0,9.0,Simple pass,1771.66,1,Opponent16_M2,Opponent16_F2
41.05,25.0,68.0,23.0,27.0,Simple pass,1776.35,1,Opponent16_F2,Opponent16_M3
38.33,24.0,79.0,29.0,41.0,Simple pass,1817.45,1,Opponent16_D3,Opponent16_D1
23.77,5.0,71.0,27.0,80.0,Smart pass,1822.1,1,Opponent16_D1,Opponent16_M3
13.0,60.0,79.0,55.0,67.0,Simple pass,1869.65,1,Huskies_M4,Huskies_M1
14.14,53.0,84.0,67.0,82.0,Simple pass,1873.66,1,Opponent16_D3,Opponent16_M3
8.6,58.0,77.0,53.0,84.0,Simple pass,1874.88,1,Opponent16_M3,Opponent16_F3
14.14,44.0,75.0,58.0,77.0,Simple pass,1876.81,1,Opponent16_F3,Opponent16_F3
11.4,18.0,88.0,7.0,85.0,Simple pass,1895.66,1,Opponent16_F1,Opponent16_D3
5.0,21.0,84.0,18.0,88.0,Simple pass,1899.45,1,Opponent16_D3,Opponent16_M1
10.82,15.0,93.0,21.0,84.0,Simple pass,1901.42,1,Opponent16_M1,Opponent16_D3
15.03,16.0,78.0,15.0,93.0,Simple pass,1903.26,1,Opponent16_D3,Opponent16_M3
8.25,8.0,76.0,16.0,78.0,Simple pass,1905.09,1,Opponent16_M3,Opponent16_F1
13.6,20.0,30.0,24.0,17.0,Simple pass,1922.09,1,Opponent16_M2,Opponent16_M1
7.21,14.0,26.0,20.0,30.0,Simple pass,1925.55,1,Opponent16_M1,Opponent16_F2
4.0,18.0,26.0,14.0,26.0,Simple pass,1929.1,1,Opponent16_F2,Opponent16_M2
33.62,68.0,46.0,55.0,77.0,Simple pass,1949.4,1,Opponent16_D1,Opponent16_D4
31.32,59.0,16.0,68.0,46.0,Simple pass,1952.75,1,Opponent16_D4,Opponent16_D2
27.29,35.0,3.0,59.0,16.0,Simple pass,1954.61,1,Opponent16_D2,Opponent16_M2
51.62,43.0,54.0,35.0,3.0,Simple pass,1956.91,1,Opponent16_M2,Opponent16_D4
8.25,35.0,52.0,43.0,54.0,Simple pass,1962.83,1,Opponent16_D4,Opponent16_M1
33.38,40.0,85.0,35.0,52.0,Simple pass,1967.48,1,Opponent16_M1,Opponent16_D3
54.57,8.0,32.0,21.0,85.0,High pass,1975.07,1,Opponent16_F1,Opponent16_M2
41.11,29.0,77.0,32.0,36.0,Head pass,1981.68,1,Opponent16_D2,Opponent16_M3
13.34,32.0,90.0,29.0,77.0,Simple pass,1983.53,1,Opponent16_M3,Opponent16_D3
14.0,32.0,76.0,32.0,90.0,Simple pass,1985.7,1,Opponent16_D3,Opponent16_M3
