Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
47.01,72.0,78.0,73.0,31.0,Simple pass,551.32,1,Opponent18_D2,Opponent18_D1
14.14,62.0,60.0,60.0,74.0,Simple pass,556.36,1,Opponent18_D1,Opponent18_M7
28.0,62.0,32.0,62.0,60.0,Simple pass,558.66,1,Opponent18_M7,Opponent18_M8
26.48,33.0,9.0,7.0,4.0,Simple pass,571.19,1,Huskies_D3,Huskies_M12
30.41,47.0,43.0,25.0,22.0,Simple pass,575.91,1,Huskies_M3,Huskies_F5
16.28,27.0,46.0,39.0,35.0,Simple pass,579.45,1,Opponent18_D1,Opponent14_F2
23.35,23.0,23.0,27.0,46.0,Simple pass,581.46,1,Opponent14_F2,Opponent18_M8
10.0,32.0,0.0,26.0,8.0,Simple pass,595.34,1,Opponent18_M3,Opponent18_D3
47.51,56.0,41.0,32.0,0.0,Simple pass,597.8,1,Opponent18_D3,Opponent18_D2
30.46,44.0,69.0,56.0,41.0,Simple pass,601.32,1,Opponent18_D2,Opponent18_D1
24.33,48.0,45.0,44.0,69.0,Simple pass,607.54,1,Opponent18_D1,Opponent18_M7
27.66,66.0,24.0,48.0,45.0,Simple pass,609.49,1,Opponent18_M7,Opponent18_D2
9.22,57.0,26.0,66.0,24.0,Simple pass,613.26,1,Opponent18_D2,Opponent18_M7
23.02,70.0,7.0,57.0,26.0,Simple pass,616.42,1,Opponent18_M7,Opponent18_D3
33.53,60.0,39.0,70.0,7.0,Simple pass,619.21,1,Opponent18_D3,Opponent18_M8
33.24,64.0,72.0,60.0,39.0,Simple pass,621.62,1,Opponent18_M8,Opponent18_D1
15.3,33.0,53.0,36.0,68.0,Simple pass,626.11,1,Opponent18_D1,Opponent18_F3
17.72,38.0,70.0,33.0,53.0,Simple pass,627.66,1,Opponent18_F3,Opponent18_M1
24.74,32.0,94.0,38.0,70.0,Simple pass,629.68,1,Opponent18_M1,Opponent18_D4
24.0,32.0,70.0,32.0,94.0,Simple pass,630.73,1,Opponent18_D4,Opponent18_M8
28.16,35.0,42.0,32.0,70.0,Simple pass,635.68,1,Opponent18_M8,Opponent18_M7
24.02,36.0,18.0,35.0,42.0,Simple pass,639.06,1,Opponent18_M7,Opponent18_D3
16.64,27.0,4.0,36.0,18.0,High pass,641.14,1,Opponent18_D3,Opponent14_F2
18.44,45.0,8.0,27.0,4.0,Simple pass,645.52,1,Opponent14_F2,Opponent18_D3
16.76,29.0,3.0,45.0,8.0,Simple pass,647.1,1,Opponent18_D3,Opponent14_F2
15.81,29.0,38.0,20.0,25.0,Simple pass,652.32,1,Opponent14_F2,Opponent18_M1
8.06,18.0,88.0,25.0,92.0,Simple pass,673.15,1,Huskies_D8,Huskies_D3
27.46,27.0,37.0,32.0,64.0,Simple pass,677.76,1,Huskies_M3,Huskies_D1
19.85,40.0,22.0,27.0,37.0,Simple pass,681.9,1,Huskies_D1,Huskies_M1
19.7,32.0,40.0,40.0,22.0,Simple pass,685.74,1,Huskies_M1,Huskies_M3
34.01,31.0,74.0,32.0,40.0,Simple pass,688.9,1,Huskies_M3,Huskies_D3
16.76,36.0,90.0,31.0,74.0,Simple pass,690.96,1,Huskies_D3,Huskies_D8
26.08,62.0,92.0,36.0,90.0,Simple pass,693.54,1,Huskies_D8,Huskies_F6
12.81,54.0,82.0,62.0,92.0,Simple pass,695.05,1,Huskies_F6,Huskies_D8
30.48,46.0,49.0,69.0,69.0,Simple pass,698.91,1,Opponent18_D1,Opponent14_F2
33.29,28.0,77.0,46.0,49.0,High pass,704.4,1,Opponent14_F2,Opponent18_M1
13.0,40.0,82.0,28.0,77.0,Simple pass,710.42,1,Opponent18_M1,Opponent18_M8
20.1,60.0,80.0,40.0,82.0,Simple pass,714.73,1,Opponent18_M8,Opponent18_D1
49.25,55.0,31.0,60.0,80.0,Simple pass,718.18,1,Opponent18_D1,Opponent18_D2
20.4,59.0,11.0,55.0,31.0,Simple pass,721.96,1,Opponent18_D2,Opponent18_D3
18.97,53.0,29.0,59.0,11.0,Simple pass,724.24,1,Opponent18_D3,Opponent18_M7
28.86,46.0,1.0,53.0,29.0,Simple pass,724.95,1,Opponent18_M7,Opponent18_M3
25.71,71.0,7.0,46.0,1.0,Simple pass,727.15,1,Opponent18_M3,Opponent18_D3
34.54,58.0,39.0,71.0,7.0,Simple pass,729.5,1,Opponent18_D3,Opponent18_M8
32.0,8.0,61.0,8.0,93.0,Cross,738.54,1,Opponent18_D4,Opponent18_F3
18.38,29.0,46.0,36.0,63.0,Simple pass,751.83,1,Huskies_F2,Huskies_M3
25.02,30.0,71.0,29.0,46.0,Simple pass,753.95,1,Huskies_M3,Huskies_D8
33.02,11.0,44.0,30.0,71.0,Simple pass,755.57,1,Huskies_D8,Huskies_G1
22.67,28.0,29.0,11.0,44.0,Simple pass,760.19,1,Huskies_G1,Huskies_D1
25.3,36.0,5.0,28.0,29.0,Simple pass,763.66,1,Huskies_D1,Huskies_D4
27.89,29.0,32.0,36.0,5.0,Simple pass,766.12,1,Huskies_D4,Huskies_D1
35.0,29.0,67.0,29.0,32.0,Simple pass,768.61,1,Huskies_D1,Huskies_D3
19.0,29.0,48.0,29.0,67.0,Simple pass,771.76,1,Huskies_D3,Huskies_M3
17.03,46.0,49.0,29.0,48.0,Simple pass,774.72,1,Huskies_M3,Huskies_M1
16.97,34.0,37.0,46.0,49.0,Simple pass,776.87,1,Huskies_M1,Huskies_M3
55.04,32.0,92.0,34.0,37.0,Simple pass,779.88,1,Huskies_M3,Huskies_D8
29.83,25.0,63.0,32.0,92.0,Simple pass,783.61,1,Huskies_D8,Huskies_D3
36.77,11.0,29.0,25.0,63.0,Simple pass,787.36,1,Huskies_D3,Huskies_G1
16.55,26.0,36.0,11.0,29.0,Simple pass,792.05,1,Huskies_G1,Huskies_M3
22.85,47.0,27.0,26.0,36.0,Simple pass,795.39,1,Huskies_M3,Huskies_M1
32.02,72.0,7.0,47.0,27.0,Simple pass,798.08,1,Huskies_M1,Huskies_M12
9.85,74.0,12.0,65.0,16.0,Simple pass,808.51,1,Huskies_M1,Huskies_M12
25.3,79.0,5.0,71.0,29.0,Simple pass,812.74,1,Opponent18_M7,Opponent18_D3
32.89,1.0,38.0,12.0,7.0,High pass,821.36,1,Huskies_D1,Huskies_G1
10.77,35.0,5.0,25.0,9.0,Simple pass,855.31,1,Opponent18_F3,Opponent18_D3
38.64,8.0,53.0,15.0,15.0,Simple pass,864.1,1,Huskies_D1,Huskies_G1
34.0,24.0,23.0,8.0,53.0,Simple pass,869.69,1,Huskies_G1,Huskies_D1
17.46,28.0,6.0,24.0,23.0,Simple pass,876.31,1,Huskies_D1,Huskies_D4
39.4,64.0,22.0,28.0,6.0,High pass,879.56,1,Huskies_D4,Huskies_F5
29.07,64.0,5.0,35.0,3.0,Head pass,884.89,1,Opponent18_M3,Opponent18_D3
28.0,25.0,57.0,25.0,29.0,Head pass,888.84,1,Huskies_D1,Huskies_D8
18.03,10.0,47.0,25.0,57.0,Simple pass,891.06,1,Huskies_D8,Huskies_G1
71.34,71.0,10.0,10.0,47.0,High pass,895.49,1,Huskies_G1,Huskies_M12
5.83,75.0,28.0,70.0,31.0,Simple pass,901.4,1,Huskies_F5,Huskies_F2
16.64,84.0,14.0,75.0,28.0,Simple pass,903.69,1,Huskies_F2,Huskies_M12
15.26,97.0,6.0,84.0,14.0,Simple pass,907.27,1,Huskies_M12,Huskies_D4
18.97,88.0,25.0,94.0,43.0,Simple pass,910.8,1,Opponent18_D2,Opponent18_M3
22.0,66.0,31.0,66.0,9.0,Simple pass,917.21,1,Huskies_M3,Huskies_M1
25.71,41.0,25.0,66.0,31.0,Simple pass,918.89,1,Huskies_M1,Huskies_D1
40.0,41.0,65.0,41.0,25.0,Simple pass,920.41,1,Huskies_D1,Huskies_D3
39.36,59.0,30.0,41.0,65.0,Simple pass,922.95,1,Huskies_D3,Huskies_F2
19.1,46.0,44.0,59.0,30.0,Simple pass,927.08,1,Huskies_F2,Huskies_D1
43.0,46.0,87.0,46.0,44.0,Simple pass,930.32,1,Huskies_D1,Huskies_D3
47.85,89.0,66.0,46.0,87.0,High pass,933.86,1,Huskies_D3,Huskies_F5
11.4,60.0,74.0,71.0,71.0,Simple pass,942.62,1,Huskies_M1,Huskies_D3
9.49,70.0,68.0,67.0,77.0,Simple pass,948.34,1,Opponent14_F2,Opponent18_M8
21.54,78.0,88.0,70.0,68.0,Simple pass,949.43,1,Opponent18_M8,Opponent18_D4
49.09,75.0,32.0,78.0,81.0,Simple pass,971.37,1,Opponent18_D1,Opponent18_D2
11.05,64.0,31.0,75.0,32.0,Simple pass,973.95,1,Opponent18_D2,Opponent18_M7
6.08,70.0,30.0,64.0,31.0,Simple pass,980.47,1,Opponent18_M7,Opponent18_D2
14.32,56.0,27.0,70.0,30.0,Simple pass,985.54,1,Opponent18_D2,Opponent18_D3
16.28,72.0,30.0,56.0,27.0,Simple pass,992.09,1,Opponent18_D3,Opponent18_D2
69.77,40.0,92.0,72.0,30.0,High pass,995.3,1,Opponent18_D2,Opponent18_D4
18.36,17.0,94.0,26.0,78.0,Simple pass,1019.17,1,Opponent18_M1,Opponent18_D4
20.22,37.0,91.0,17.0,94.0,Simple pass,1020.71,1,Opponent18_D4,Opponent18_M7
14.14,27.0,81.0,37.0,91.0,Simple pass,1021.01,1,Opponent18_M7,Opponent18_M1
5.1,22.0,82.0,27.0,81.0,Simple pass,1021.66,1,Opponent18_M1,Opponent18_F3
16.64,36.0,91.0,22.0,82.0,Simple pass,1024.02,1,Opponent18_F3,Opponent18_M7
11.7,25.0,87.0,36.0,91.0,Simple pass,1024.85,1,Opponent18_M7,Opponent18_M1
37.48,31.0,50.0,25.0,87.0,Simple pass,1030.28,1,Opponent18_M1,Opponent18_F3
29.12,39.0,22.0,31.0,50.0,Simple pass,1033.03,1,Opponent18_F3,Opponent18_D3
21.63,78.0,10.0,66.0,28.0,Simple pass,1042.27,1,Huskies_M12,Huskies_F5
9.85,50.0,16.0,54.0,7.0,Simple pass,1056.86,1,Opponent18_M3,Opponent18_D3
18.03,56.0,33.0,50.0,16.0,Simple pass,1056.9,1,Opponent18_D3,Opponent18_F3
34.0,72.0,63.0,56.0,33.0,Simple pass,1061.4,1,Opponent18_F3,Opponent18_D1
12.04,60.0,62.0,72.0,63.0,Simple pass,1062.93,1,Opponent18_D1,Opponent18_M7
30.15,57.0,92.0,60.0,62.0,Simple pass,1066.0,1,Opponent18_M7,Opponent18_D4
38.08,90.0,44.0,75.0,79.0,Simple pass,1073.97,1,Opponent18_M7,Opponent18_G1
33.14,39.0,21.0,36.0,54.0,Simple pass,1083.96,1,Huskies_M3,Huskies_F2
24.02,63.0,22.0,39.0,21.0,Simple pass,1086.23,1,Huskies_F2,Huskies_M12
4.47,61.0,26.0,63.0,22.0,Simple pass,1088.41,1,Huskies_M12,Huskies_M12
17.09,48.0,11.0,54.0,27.0,Simple pass,1090.43,1,Opponent18_D3,Opponent18_M3
12.81,18.0,35.0,8.0,27.0,Simple pass,1101.09,1,Opponent18_M3,Opponent18_M8
27.46,25.0,65.0,10.0,42.0,Hand pass,1156.38,1,Huskies_G1,Huskies_D3
21.02,26.0,44.0,25.0,65.0,Simple pass,1161.1,1,Huskies_D3,Huskies_M3
16.28,38.0,33.0,26.0,44.0,Simple pass,1164.27,1,Huskies_M3,Huskies_M1
19.21,26.0,18.0,38.0,33.0,Simple pass,1165.94,1,Huskies_M1,Huskies_D1
27.17,29.0,45.0,26.0,18.0,Simple pass,1168.75,1,Huskies_D1,Huskies_M3
33.0,29.0,78.0,29.0,45.0,Simple pass,1172.3,1,Huskies_M3,Huskies_D3
19.8,43.0,64.0,29.0,78.0,Simple pass,1176.32,1,Huskies_D3,Huskies_F2
14.87,29.0,59.0,43.0,64.0,Simple pass,1178.39,1,Huskies_F2,Huskies_M3
12.53,40.0,53.0,29.0,59.0,Simple pass,1181.8,1,Huskies_M3,Huskies_F2
47.13,82.0,23.0,96.0,68.0,Cross,1234.39,1,Huskies_F5,Huskies_F2
15.65,83.0,26.0,90.0,40.0,Head pass,1240.06,1,Opponent18_M7,Opponent18_M1
8.6,76.0,31.0,83.0,26.0,Simple pass,1240.44,1,Opponent18_M1,Opponent18_M3
26.93,9.0,29.0,32.0,43.0,Simple pass,1248.35,1,Opponent18_M3,Opponent18_M1
30.48,33.0,71.0,56.0,91.0,Simple pass,1334.16,1,Huskies_D8,Huskies_D3
38.05,31.0,33.0,33.0,71.0,Simple pass,1336.76,1,Huskies_D3,Huskies_D1
29.27,35.0,4.0,31.0,33.0,Simple pass,1340.41,1,Huskies_D1,Huskies_D4
27.07,32.0,91.0,34.0,64.0,Simple pass,1365.96,1,Huskies_M3,Huskies_D8
25.0,28.0,65.0,21.0,89.0,Simple pass,1371.96,1,Opponent18_M1,Opponent18_F3
12.65,40.0,69.0,28.0,65.0,Simple pass,1372.41,1,Opponent18_F3,Opponent18_M7
24.19,43.0,45.0,40.0,69.0,Simple pass,1376.7,1,Opponent18_M7,Opponent18_D3
10.05,53.0,44.0,43.0,45.0,Simple pass,1378.82,1,Opponent18_D3,Opponent18_D2
24.7,40.0,65.0,53.0,44.0,Simple pass,1379.9,1,Opponent18_D2,Opponent18_D1
27.31,29.0,90.0,40.0,65.0,Simple pass,1382.73,1,Opponent18_D1,Opponent18_D4
33.38,34.0,57.0,29.0,90.0,Simple pass,1386.53,1,Opponent18_D4,Opponent18_M7
6.0,20.0,59.0,20.0,65.0,Simple pass,1392.68,1,Opponent14_F2,Opponent18_M7
48.1,70.0,21.0,87.0,66.0,Hand pass,1404.63,1,Opponent18_G1,Opponent18_D2
22.47,62.0,42.0,70.0,21.0,Simple pass,1407.64,1,Opponent18_D2,Opponent18_M8
17.0,70.0,27.0,62.0,42.0,Simple pass,1408.89,1,Opponent18_M8,Opponent18_D2
14.14,65.0,88.0,67.0,74.0,Simple pass,1458.7,1,Huskies_M1,Huskies_D8
30.27,35.0,84.0,65.0,88.0,Simple pass,1460.05,1,Huskies_D8,Huskies_D3
41.11,38.0,43.0,35.0,84.0,Simple pass,1462.9,1,Huskies_D3,Huskies_D1
35.36,55.0,12.0,38.0,43.0,Simple pass,1466.4,1,Huskies_D1,Huskies_M3
29.83,48.0,41.0,55.0,12.0,Simple pass,1470.43,1,Huskies_M3,Huskies_M1
27.29,52.0,68.0,48.0,41.0,Simple pass,1473.11,1,Huskies_M1,Huskies_D3
31.06,69.0,94.0,52.0,68.0,Simple pass,1475.92,1,Huskies_D3,Huskies_D8
23.35,73.0,71.0,69.0,94.0,Simple pass,1479.4,1,Huskies_D8,Huskies_F6
14.56,67.0,94.0,81.0,90.0,Simple pass,1487.22,1,Opponent18_D4,Opponent14_F2
17.46,71.0,77.0,67.0,94.0,Simple pass,1491.34,1,Opponent14_F2,Opponent18_M1
17.46,75.0,94.0,71.0,77.0,Simple pass,1493.73,1,Opponent18_M1,Opponent18_D4
9.85,84.0,90.0,75.0,94.0,Simple pass,1495.17,1,Opponent18_D4,Opponent18_D1
29.43,25.0,49.0,30.0,20.0,Simple pass,1528.6,1,Opponent18_D3,Opponent18_F3
13.42,61.0,29.0,49.0,23.0,Simple pass,1563.62,1,Huskies_D1,Huskies_M3
26.02,62.0,3.0,61.0,29.0,Simple pass,1565.72,1,Huskies_M3,Huskies_D4
28.44,90.0,8.0,62.0,3.0,High pass,1567.61,1,Huskies_D4,Huskies_F5
12.37,78.0,5.0,90.0,8.0,Simple pass,1573.09,1,Huskies_F5,Huskies_M12
12.81,70.0,15.0,78.0,5.0,Simple pass,1575.24,1,Huskies_M12,Huskies_M1
41.44,56.0,54.0,70.0,15.0,Simple pass,1577.33,1,Huskies_M1,Huskies_D3
32.98,64.0,86.0,56.0,54.0,Simple pass,1580.54,1,Huskies_D3,Huskies_D8
10.77,68.0,76.0,64.0,86.0,Simple pass,1582.78,1,Huskies_D8,Huskies_F6
43.05,66.0,33.0,68.0,76.0,Simple pass,1587.7,1,Huskies_F6,Huskies_M1
12.81,76.0,25.0,66.0,33.0,Simple pass,1593.95,1,Huskies_M1,Huskies_D4
11.7,65.0,21.0,76.0,25.0,Simple pass,1595.11,1,Huskies_D4,Huskies_M1
25.5,55.0,53.0,60.0,28.0,Simple pass,1600.03,1,Opponent18_M8,Opponent18_F3
23.02,56.0,76.0,55.0,53.0,Simple pass,1601.56,1,Opponent18_F3,Opponent14_F2
27.8,13.0,90.0,30.0,68.0,Simple pass,1607.07,1,Opponent14_F2,Opponent18_M1
19.72,23.0,73.0,13.0,90.0,Simple pass,1609.88,1,Opponent18_M1,Opponent18_F3
11.4,20.0,80.0,11.0,73.0,Head pass,1618.25,1,Huskies_D8,Huskies_F6
27.51,16.0,54.0,25.0,80.0,Simple pass,1623.14,1,Opponent18_M7,Opponent14_F2
34.18,66.0,4.0,54.0,36.0,Simple pass,1635.59,1,Huskies_M1,Huskies_M12
30.81,36.0,11.0,66.0,4.0,Simple pass,1638.32,1,Huskies_M12,Huskies_D4
16.64,45.0,25.0,36.0,11.0,Simple pass,1640.75,1,Huskies_D4,Huskies_M3
29.15,48.0,54.0,45.0,25.0,Simple pass,1642.33,1,Huskies_M3,Huskies_F2
36.4,61.0,88.0,48.0,54.0,Simple pass,1646.01,1,Huskies_F2,Huskies_D8
29.07,39.0,69.0,61.0,88.0,Simple pass,1648.87,1,Huskies_D8,Huskies_D3
8.94,47.0,65.0,39.0,69.0,Simple pass,1651.42,1,Huskies_D3,Huskies_F2
37.11,56.0,29.0,47.0,65.0,Simple pass,1653.31,1,Huskies_F2,Huskies_M3
14.32,70.0,32.0,56.0,29.0,Simple pass,1655.93,1,Huskies_M3,Huskies_M1
11.18,63.0,7.0,68.0,17.0,Simple pass,1673.55,1,Opponent18_M7,Opponent18_D3
13.6,74.0,15.0,63.0,7.0,Simple pass,1674.91,1,Opponent18_D3,Opponent18_M7
45.65,96.0,55.0,74.0,15.0,Simple pass,1676.75,1,Opponent18_M7,Opponent18_G1
11.18,55.0,48.0,45.0,53.0,Head pass,1684.18,1,Huskies_D3,Huskies_M3
34.18,43.0,16.0,55.0,48.0,Simple pass,1687.2,1,Huskies_M3,Huskies_D4
16.12,57.0,24.0,43.0,16.0,Simple pass,1689.99,1,Huskies_D4,Huskies_M3
20.81,69.0,7.0,57.0,24.0,Simple pass,1691.46,1,Huskies_M3,Huskies_M12
11.4,62.0,6.0,55.0,15.0,Simple pass,1752.24,1,Opponent18_M7,Opponent18_D3
16.28,28.0,33.0,12.0,36.0,Hand pass,1792.21,1,Huskies_G1,Huskies_D1
30.08,39.0,61.0,28.0,33.0,Simple pass,1797.76,1,Huskies_D1,Huskies_M3
14.56,53.0,65.0,39.0,61.0,Simple pass,1804.4,1,Huskies_M3,Huskies_F2
27.8,36.0,87.0,53.0,65.0,Simple pass,1806.07,1,Huskies_F2,Huskies_D3
56.0,92.0,87.0,36.0,87.0,High pass,1807.77,1,Huskies_D3,Huskies_F5
23.54,87.0,64.0,92.0,87.0,Simple pass,1813.35,1,Huskies_F5,Huskies_F6
34.54,92.0,31.0,79.0,63.0,High pass,1819.27,1,Huskies_F2,Huskies_M12
31.62,12.0,48.0,22.0,18.0,Head pass,1863.58,1,Huskies_D4,Huskies_G1
29.73,22.0,20.0,12.0,48.0,Hand pass,1871.51,1,Huskies_G1,Huskies_D1
20.1,42.0,22.0,22.0,20.0,Simple pass,1875.85,1,Huskies_D1,Huskies_M1
16.16,27.0,28.0,42.0,22.0,Simple pass,1877.43,1,Huskies_M1,Huskies_M3
38.01,26.0,66.0,27.0,28.0,Simple pass,1878.59,1,Huskies_M3,Huskies_D3
