Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
20.52,78.0,95.0,63.0,81.0,Simple pass,345.52,1,Huskies_M1,Huskies_M12
10.2,73.0,37.0,75.0,47.0,Simple pass,355.39,1,Opponent13_M6,Opponent13_M1
29.41,55.0,48.0,46.0,76.0,Simple pass,389.88,1,Opponent13_D2,Opponent13_D5
21.1,66.0,30.0,55.0,48.0,Simple pass,391.2,1,Opponent13_D5,Opponent13_D6
24.04,49.0,47.0,66.0,30.0,Simple pass,394.06,1,Opponent13_D6,Opponent13_M7
28.44,44.0,75.0,49.0,47.0,Simple pass,395.84,1,Opponent13_M7,Opponent13_M2
12.04,45.0,63.0,44.0,75.0,Simple pass,399.28,1,Opponent13_M2,Opponent13_D2
64.85,16.0,5.0,45.0,63.0,High pass,402.61,1,Opponent13_D2,Opponent13_D3
30.08,23.0,18.0,12.0,46.0,Hand pass,495.85,1,Huskies_G1,Huskies_D1
13.89,30.0,6.0,23.0,18.0,Simple pass,499.06,1,Huskies_D1,Huskies_D4
15.62,42.0,25.0,52.0,13.0,Simple pass,507.57,1,Huskies_M9,Huskies_M3
37.05,44.0,62.0,42.0,25.0,Simple pass,512.08,1,Huskies_M3,Huskies_D3
31.3,58.0,90.0,44.0,62.0,Simple pass,515.11,1,Huskies_D3,Huskies_M1
15.52,61.0,39.0,65.0,54.0,Simple pass,521.93,1,Opponent13_M7,Opponent13_M1
36.07,40.0,91.0,15.0,65.0,Hand pass,528.85,1,Huskies_G1,Huskies_D3
33.73,47.0,58.0,40.0,91.0,Simple pass,535.31,1,Huskies_D3,Huskies_M3
46.04,49.0,12.0,47.0,58.0,Simple pass,538.46,1,Huskies_M3,Huskies_M9
13.42,61.0,6.0,49.0,12.0,Simple pass,542.09,1,Huskies_M9,Huskies_D4
14.32,64.0,20.0,61.0,6.0,Simple pass,544.74,1,Huskies_D4,Huskies_M4
16.49,59.0,33.0,63.0,17.0,Simple pass,548.2,1,Huskies_M4,Huskies_M3
27.17,62.0,6.0,59.0,33.0,Simple pass,553.1,1,Huskies_M3,Huskies_M9
29.73,70.0,85.0,90.0,63.0,Hand pass,567.63,1,Opponent13_G2,Opponent13_D4
19.24,79.0,68.0,70.0,85.0,Simple pass,569.21,1,Opponent13_D4,Opponent13_M2
29.41,55.0,51.0,79.0,68.0,Simple pass,570.96,1,Opponent13_M2,Opponent13_D4
38.01,54.0,13.0,55.0,51.0,Simple pass,576.72,1,Opponent13_D4,Opponent13_M1
23.6,73.0,27.0,54.0,13.0,Simple pass,578.78,1,Opponent13_M1,Opponent13_D6
28.6,56.0,50.0,73.0,27.0,Simple pass,580.85,1,Opponent13_D6,Opponent13_M7
14.32,70.0,47.0,56.0,50.0,Simple pass,584.45,1,Opponent13_M7,Opponent13_D5
24.17,60.0,25.0,70.0,47.0,Simple pass,585.95,1,Opponent13_D5,Opponent13_D6
51.16,64.0,76.0,60.0,25.0,Simple pass,590.1,1,Opponent13_D6,Opponent13_D2
25.46,46.0,94.0,64.0,76.0,Simple pass,593.01,1,Opponent13_D2,Opponent13_D4
19.42,57.0,78.0,46.0,94.0,Simple pass,597.02,1,Opponent13_D4,Opponent13_D2
55.01,58.0,23.0,57.0,78.0,Simple pass,599.75,1,Opponent13_D2,Opponent13_D6
20.25,39.0,16.0,58.0,23.0,Simple pass,602.27,1,Opponent13_D6,Opponent13_M1
27.89,46.0,43.0,39.0,16.0,Simple pass,604.4,1,Opponent13_M1,Opponent13_M2
23.19,43.0,20.0,46.0,43.0,Simple pass,608.07,1,Opponent13_M2,Opponent13_M1
55.04,45.0,75.0,43.0,20.0,Simple pass,611.24,1,Opponent13_M1,Opponent13_D2
39.56,34.0,37.0,45.0,75.0,Simple pass,613.93,1,Opponent13_D2,Opponent13_M2
38.33,24.0,74.0,34.0,37.0,Simple pass,618.22,1,Opponent13_M2,Opponent13_M7
20.62,16.0,93.0,24.0,74.0,Simple pass,621.12,1,Opponent13_M7,Opponent13_D4
30.02,17.0,63.0,16.0,93.0,Simple pass,624.0,1,Opponent13_D4,Opponent13_F1
16.97,29.0,75.0,17.0,63.0,Simple pass,626.73,1,Opponent13_F1,Opponent13_D2
34.0,53.0,43.0,37.0,13.0,Simple pass,631.63,1,Opponent13_D3,Opponent13_D6
6.4,48.0,47.0,53.0,43.0,Simple pass,634.23,1,Opponent13_D6,Opponent13_M2
29.53,34.0,21.0,48.0,47.0,Simple pass,635.75,1,Opponent13_M2,Opponent13_M1
13.34,47.0,24.0,34.0,21.0,Simple pass,637.49,1,Opponent13_M1,Opponent13_M2
19.8,61.0,38.0,47.0,24.0,Simple pass,639.5,1,Opponent13_M2,Opponent13_D6
14.21,52.0,49.0,61.0,38.0,Simple pass,641.06,1,Opponent13_D6,Opponent13_M7
19.42,71.0,53.0,52.0,49.0,Simple pass,643.4,1,Opponent13_M7,Opponent13_D5
39.12,74.0,14.0,71.0,53.0,Simple pass,644.75,1,Opponent13_D5,Opponent13_D6
65.03,37.0,94.0,39.0,29.0,Simple pass,654.94,1,Huskies_M3,Huskies_D8
18.68,68.0,75.0,63.0,93.0,Simple pass,664.35,1,Huskies_M12,Huskies_F5
37.0,44.0,40.0,56.0,75.0,Simple pass,670.31,1,Huskies_F5,Huskies_D1
42.06,64.0,3.0,44.0,40.0,Simple pass,672.94,1,Huskies_D1,Huskies_D4
22.02,63.0,25.0,64.0,3.0,Simple pass,676.91,1,Huskies_D4,Huskies_M3
20.02,62.0,5.0,63.0,25.0,Simple pass,682.03,1,Huskies_M3,Huskies_D4
20.12,80.0,14.0,62.0,5.0,Simple pass,685.41,1,Huskies_D4,Huskies_M9
25.18,73.0,48.0,76.0,23.0,Simple pass,692.5,1,Opponent13_M2,Opponent13_D5
15.52,69.0,63.0,73.0,48.0,Simple pass,694.27,1,Opponent13_D5,Opponent13_M6
22.67,19.0,93.0,36.0,78.0,Simple pass,700.7,1,Opponent13_M6,Opponent13_D4
17.12,62.0,96.0,60.0,79.0,Simple pass,746.39,1,Huskies_M1,Huskies_D8
7.62,79.0,66.0,82.0,73.0,Simple pass,774.88,1,Opponent13_D2,Opponent13_M2
8.25,81.0,74.0,79.0,66.0,Simple pass,776.09,1,Opponent13_M2,Opponent13_D2
19.42,43.0,95.0,47.0,76.0,Simple pass,799.76,1,Huskies_D3,Huskies_D8
18.97,38.0,9.0,32.0,27.0,Simple pass,821.65,1,Huskies_D1,Huskies_D4
30.07,40.0,39.0,38.0,9.0,Simple pass,823.38,1,Huskies_D4,Huskies_M3
20.81,57.0,27.0,40.0,39.0,Simple pass,825.31,1,Huskies_M3,Huskies_M4
42.11,54.0,69.0,57.0,27.0,Simple pass,827.57,1,Huskies_M4,Huskies_M1
16.64,46.0,82.0,60.0,91.0,Simple pass,834.38,1,Huskies_M1,Huskies_D3
69.05,58.0,14.0,46.0,82.0,Simple pass,836.25,1,Huskies_D3,Huskies_D4
16.12,50.0,28.0,58.0,14.0,Simple pass,842.95,1,Huskies_D4,Huskies_M3
32.31,80.0,16.0,50.0,28.0,High pass,846.09,1,Huskies_M3,Huskies_M4
22.8,76.0,19.0,58.0,5.0,Head pass,869.6,1,Huskies_D1,Huskies_M4
15.81,76.0,25.0,71.0,10.0,Simple pass,897.8,1,Opponent13_M1,Opponent13_D6
24.08,94.0,41.0,76.0,25.0,Simple pass,899.6,1,Opponent13_D6,Opponent13_G2
66.89,37.0,6.0,94.0,41.0,Launch,901.38,1,Opponent13_G2,Opponent13_F1
40.16,8.0,50.0,21.0,12.0,Simple pass,908.64,1,Huskies_D1,Huskies_G1
29.15,46.0,83.0,31.0,58.0,Simple pass,921.97,1,Huskies_M4,Huskies_D3
20.81,76.0,80.0,88.0,97.0,Simple pass,932.7,1,Opponent13_D2,Opponent13_D4
15.23,90.0,86.0,76.0,80.0,Simple pass,933.3,1,Opponent13_D4,Opponent13_M7
26.93,65.0,96.0,90.0,86.0,High pass,934.56,1,Opponent13_M7,Opponent13_M6
16.4,46.0,72.0,56.0,85.0,Simple pass,939.22,1,Opponent13_M2,Opponent13_F1
6.4,41.0,76.0,46.0,72.0,Smart pass,940.47,1,Opponent13_F1,Opponent13_M2
45.1,88.0,8.0,43.0,5.0,Simple pass,964.49,1,Huskies_D4,Huskies_F5
12.37,72.0,28.0,75.0,16.0,Simple pass,971.4,1,Huskies_F5,Huskies_M4
28.16,75.0,56.0,72.0,28.0,Simple pass,974.18,1,Huskies_M4,Huskies_M1
40.45,69.0,96.0,75.0,56.0,Simple pass,975.14,1,Huskies_M1,Huskies_D8
5.1,68.0,91.0,69.0,96.0,Simple pass,980.19,1,Huskies_D8,Huskies_M1
29.73,46.0,71.0,68.0,91.0,Simple pass,981.89,1,Huskies_M1,Huskies_D3
30.07,48.0,41.0,46.0,71.0,Simple pass,985.66,1,Huskies_D3,Huskies_D1
35.36,43.0,76.0,48.0,41.0,Simple pass,990.43,1,Huskies_D1,Huskies_D3
21.26,57.0,92.0,43.0,76.0,Simple pass,993.23,1,Huskies_D3,Huskies_M1
16.49,73.0,96.0,57.0,92.0,Simple pass,995.85,1,Huskies_M1,Huskies_D8
19.24,92.0,93.0,73.0,96.0,Simple pass,997.81,1,Huskies_D8,Huskies_M12
7.07,73.0,77.0,66.0,78.0,Simple pass,1006.58,1,Huskies_M3,Huskies_M1
5.0,70.0,73.0,73.0,77.0,Simple pass,1007.31,1,Huskies_M1,Huskies_M3
22.36,74.0,95.0,70.0,73.0,Simple pass,1011.75,1,Huskies_M3,Huskies_M1
30.36,83.0,66.0,74.0,95.0,Cross,1015.06,1,Huskies_M1,Huskies_M1
13.42,69.0,79.0,75.0,67.0,Launch,1017.33,1,Opponent13_M2,Opponent13_D4
18.6,57.0,7.0,68.0,22.0,Simple pass,1057.67,1,Opponent13_D6,Opponent13_D3
16.4,47.0,20.0,57.0,7.0,Simple pass,1060.4,1,Opponent13_D3,Opponent13_F1
30.02,46.0,50.0,47.0,20.0,Simple pass,1061.44,1,Opponent13_F1,Opponent13_M7
37.7,71.0,53.0,57.0,88.0,Simple pass,1095.22,1,Opponent13_D2,Opponent13_D6
48.26,66.0,5.0,71.0,53.0,High pass,1098.96,1,Opponent13_D6,Opponent13_D3
17.72,71.0,22.0,66.0,5.0,Simple pass,1104.93,1,Opponent13_D3,Opponent13_D6
34.37,52.0,49.0,47.0,15.0,Simple pass,1111.66,1,Opponent13_M1,Opponent13_M7
39.32,57.0,88.0,52.0,49.0,Simple pass,1114.36,1,Opponent13_M7,Opponent13_D2
14.32,44.0,94.0,57.0,88.0,Simple pass,1117.27,1,Opponent13_D2,Opponent13_D4
5.0,48.0,91.0,44.0,94.0,Simple pass,1118.43,1,Opponent13_D4,Opponent13_M2
2.83,46.0,93.0,48.0,91.0,Simple pass,1119.74,1,Opponent13_M2,Opponent13_D4
19.21,34.0,78.0,46.0,93.0,Simple pass,1120.52,1,Opponent13_D4,Opponent13_F1
42.06,6.0,46.0,19.0,86.0,Simple pass,1124.53,1,Huskies_D8,Huskies_G1
28.0,72.0,48.0,72.0,76.0,Simple pass,1147.02,1,Opponent13_D2,Opponent13_D5
33.02,73.0,81.0,72.0,48.0,Simple pass,1149.76,1,Opponent13_D5,Opponent13_D2
16.55,66.0,66.0,73.0,81.0,Simple pass,1151.15,1,Opponent13_D2,Opponent13_M2
32.06,68.0,34.0,66.0,66.0,Simple pass,1153.97,1,Opponent13_M2,Opponent13_M7
24.19,56.0,13.0,68.0,34.0,Simple pass,1155.89,1,Opponent13_M7,Opponent13_D6
18.68,38.0,8.0,56.0,13.0,Simple pass,1158.23,1,Opponent13_D6,Opponent13_D3
1.0,21.0,92.0,22.0,92.0,Simple pass,1193.79,1,Opponent13_M2,Opponent13_D4
16.03,5.0,93.0,21.0,92.0,Simple pass,1194.29,1,Opponent13_D4,Opponent13_M6
9.49,73.0,96.0,64.0,93.0,Simple pass,1254.59,1,Huskies_M1,Huskies_D8
9.49,82.0,93.0,73.0,96.0,Simple pass,1257.16,1,Huskies_D8,Huskies_M12
17.46,39.0,25.0,35.0,42.0,Head pass,1379.84,1,Opponent13_M1,Opponent13_D3
20.0,22.0,5.0,42.0,5.0,Simple pass,1384.66,1,Huskies_M9,Huskies_D4
43.93,65.0,14.0,22.0,5.0,High pass,1386.85,1,Huskies_D4,Huskies_F5
3.61,55.0,25.0,58.0,23.0,Simple pass,1394.36,1,Huskies_F5,Huskies_M3
68.47,63.0,93.0,55.0,25.0,High pass,1396.34,1,Huskies_M3,Huskies_D8
14.56,52.0,54.0,66.0,58.0,Simple pass,1404.69,1,Opponent13_D2,Opponent13_M2
31.02,30.0,89.0,29.0,58.0,Simple pass,1409.51,1,Huskies_D1,Huskies_D8
8.25,18.0,95.0,20.0,87.0,Simple pass,1434.08,1,Opponent13_M2,Opponent13_D4
6.71,24.0,93.0,27.0,87.0,Simple pass,1437.87,1,Opponent13_M6,Opponent13_M2
29.7,45.0,72.0,24.0,93.0,Simple pass,1439.29,1,Opponent13_M2,Opponent13_D5
47.52,38.0,25.0,45.0,72.0,Simple pass,1442.2,1,Opponent13_D5,Opponent13_D6
13.93,25.0,30.0,38.0,25.0,Simple pass,1446.08,1,Opponent13_D6,Opponent13_M1
24.08,15.0,33.0,39.0,35.0,Simple pass,1449.74,1,Huskies_M1,Huskies_D1
18.36,6.0,49.0,15.0,33.0,Simple pass,1451.32,1,Huskies_D1,Huskies_G1
33.84,17.0,17.0,6.0,49.0,Simple pass,1453.19,1,Huskies_G1,Huskies_D1
16.28,29.0,28.0,17.0,17.0,Simple pass,1457.34,1,Huskies_D1,Huskies_M3
38.12,26.0,66.0,29.0,28.0,Simple pass,1460.81,1,Huskies_M3,Huskies_D3
41.11,53.0,97.0,26.0,66.0,Simple pass,1463.14,1,Huskies_D3,Huskies_D8
27.59,72.0,77.0,53.0,97.0,Simple pass,1466.46,1,Huskies_D8,Huskies_F5
55.44,68.0,8.0,61.0,63.0,Simple pass,1471.42,1,Huskies_F5,Huskies_D4
16.28,36.0,73.0,47.0,61.0,Head pass,1516.3,1,Opponent13_M2,Opponent13_F1
26.42,42.0,7.0,29.0,30.0,Simple pass,1585.45,1,Huskies_D1,Huskies_M1
9.0,33.0,7.0,42.0,7.0,Simple pass,1586.78,1,Huskies_M1,Huskies_D4
21.26,61.0,32.0,75.0,16.0,High pass,1602.01,1,Opponent13_D6,Opponent13_M6
11.7,57.0,21.0,61.0,32.0,Simple pass,1604.01,1,Opponent13_M6,Opponent13_M2
31.3,29.0,7.0,57.0,21.0,Simple pass,1607.26,1,Opponent13_M2,Opponent13_D3
17.26,12.0,10.0,29.0,7.0,Simple pass,1608.51,1,Opponent13_D3,Opponent13_M1
12.0,10.0,83.0,10.0,95.0,Simple pass,1625.41,1,Huskies_M12,Huskies_D3
60.37,64.0,56.0,10.0,83.0,High pass,1627.68,1,Huskies_D3,Huskies_F5
18.36,55.0,59.0,71.0,50.0,Head pass,1631.71,1,Opponent13_D5,Opponent13_M2
22.85,34.0,68.0,55.0,59.0,Simple pass,1632.88,1,Opponent13_M2,Opponent13_M6
7.07,33.0,61.0,34.0,68.0,Simple pass,1640.36,1,Opponent13_M6,Opponent13_M7
9.22,42.0,59.0,33.0,61.0,Simple pass,1641.44,1,Opponent13_M7,Opponent13_M2
9.49,45.0,50.0,42.0,59.0,Simple pass,1643.81,1,Opponent13_M2,Opponent13_M7
23.02,11.0,32.0,10.0,55.0,Simple pass,1654.05,1,Huskies_D3,Huskies_M9
38.6,10.0,86.0,21.0,49.0,Simple pass,1658.46,1,Opponent13_F1,Opponent13_D4
21.93,30.0,77.0,10.0,86.0,Simple pass,1664.57,1,Opponent13_D4,Opponent13_M2
15.62,20.0,89.0,30.0,77.0,Simple pass,1666.52,1,Opponent13_M2,Opponent13_D4
7.28,27.0,87.0,20.0,89.0,Simple pass,1671.84,1,Opponent13_D4,Opponent13_M2
31.32,36.0,57.0,27.0,87.0,Simple pass,1675.05,1,Opponent13_M2,Opponent13_D5
32.76,68.0,64.0,36.0,57.0,Simple pass,1676.23,1,Opponent13_D5,Opponent13_D2
34.23,72.0,30.0,68.0,64.0,Simple pass,1677.93,1,Opponent13_D2,Opponent13_D6
41.77,64.0,71.0,72.0,30.0,Simple pass,1681.1,1,Opponent13_D6,Opponent13_D2
25.81,49.0,50.0,64.0,71.0,Simple pass,1683.96,1,Opponent13_D2,Opponent13_M6
10.05,26.0,16.0,27.0,6.0,Simple pass,1696.22,1,Opponent13_D3,Opponent13_M1
16.28,14.0,27.0,26.0,16.0,Smart pass,1698.55,1,Opponent13_M1,Opponent13_M6
14.56,43.0,93.0,57.0,97.0,Simple pass,1758.5,1,Huskies_D8,Huskies_M1
14.42,59.0,66.0,47.0,74.0,Simple pass,1774.19,1,Opponent13_M2,Opponent13_D5
38.01,58.0,28.0,59.0,66.0,Simple pass,1776.02,1,Opponent13_D5,Opponent13_D6
20.25,39.0,21.0,58.0,28.0,Simple pass,1780.15,1,Opponent13_D6,Opponent13_M1
18.44,40.0,78.0,22.0,82.0,Simple pass,1808.79,1,Huskies_D3,Huskies_M3
15.81,49.0,65.0,40.0,78.0,Simple pass,1812.14,1,Huskies_M3,Huskies_M1
21.4,32.0,78.0,49.0,65.0,Simple pass,1813.59,1,Huskies_M1,Huskies_D3
17.03,43.0,65.0,32.0,78.0,Simple pass,1816.01,1,Huskies_D3,Huskies_M1
61.39,56.0,5.0,43.0,65.0,High pass,1819.15,1,Huskies_M1,Huskies_D4
31.62,30.0,23.0,56.0,5.0,Simple pass,1823.82,1,Huskies_D4,Huskies_D1
49.5,37.0,72.0,30.0,23.0,Simple pass,1827.7,1,Huskies_D1,Huskies_D3
44.78,55.0,31.0,37.0,72.0,Simple pass,1831.09,1,Huskies_D3,Huskies_M1
29.68,46.0,21.0,71.0,5.0,Simple pass,1836.99,1,Opponent13_D3,Opponent13_M1
25.0,26.0,6.0,46.0,21.0,Simple pass,1838.87,1,Opponent13_M1,Opponent13_D3
16.64,32.0,69.0,23.0,83.0,Simple pass,1854.05,1,Opponent13_D4,Opponent13_M2
33.73,74.0,8.0,81.0,41.0,Simple pass,1903.74,1,Opponent13_D6,Opponent13_D3
19.1,72.0,27.0,74.0,8.0,Simple pass,1907.28,1,Opponent13_D3,Opponent13_M7
26.0,56.0,23.0,46.0,47.0,Simple pass,1915.1,1,Opponent13_M7,Opponent13_D6
31.83,78.0,46.0,56.0,23.0,Simple pass,1920.24,1,Opponent13_D6,Opponent13_G2
35.23,74.0,81.0,78.0,46.0,Simple pass,1924.56,1,Opponent13_G2,Opponent13_D2
40.0,46.0,18.0,70.0,50.0,Simple pass,1934.08,1,Opponent13_D2,Opponent13_D6
10.82,55.0,12.0,46.0,18.0,Simple pass,1938.76,1,Opponent13_D6,Opponent13_D3
29.0,55.0,41.0,55.0,12.0,Simple pass,1940.77,1,Opponent13_D3,Opponent13_M2
13.0,67.0,46.0,55.0,41.0,Simple pass,1943.8,1,Opponent13_M2,Opponent13_D5
17.03,68.0,63.0,67.0,46.0,Simple pass,1945.33,1,Opponent13_D5,Opponent13_D2
71.84,23.0,7.0,68.0,63.0,High pass,1948.24,1,Opponent13_D2,Opponent13_D3
19.85,38.0,20.0,23.0,7.0,Simple pass,1951.73,1,Opponent13_D3,Opponent13_M2
5.39,33.0,18.0,38.0,20.0,Simple pass,1956.51,1,Opponent13_M2,Opponent13_M1
32.39,28.0,50.0,33.0,18.0,Simple pass,1959.89,1,Opponent13_M1,Opponent13_M7
18.44,32.0,68.0,28.0,50.0,Simple pass,1961.56,1,Opponent13_M7,Opponent13_D2
9.22,30.0,59.0,32.0,68.0,Simple pass,1965.04,1,Opponent13_D2,Opponent13_M6
9.49,33.0,50.0,30.0,59.0,Simple pass,1966.2,1,Opponent13_M6,Opponent13_M7
15.03,32.0,35.0,33.0,50.0,Simple pass,1968.34,1,Opponent13_M7,Opponent13_M2
24.52,37.0,11.0,32.0,35.0,Simple pass,1972.2,1,Opponent13_M2,Opponent13_D3
43.17,12.0,44.0,22.0,86.0,Simple pass,1996.35,1,Huskies_D3,Huskies_G1
16.55,56.0,77.0,71.0,84.0,Head pass,2007.61,1,Opponent13_D4,Opponent13_M7
14.32,65.0,95.0,62.0,81.0,Simple pass,2011.53,1,Huskies_M4,Huskies_D8
60.17,64.0,14.0,48.0,72.0,Simple pass,2024.23,1,Huskies_D3,Huskies_M1
15.26,77.0,6.0,64.0,14.0,Simple pass,2026.73,1,Huskies_M1,Huskies_D4
11.05,66.0,7.0,77.0,6.0,Simple pass,2030.76,1,Huskies_D4,Huskies_M1
67.01,67.0,74.0,66.0,7.0,Simple pass,2034.74,1,Huskies_M1,Huskies_D8
27.73,97.0,94.0,72.0,82.0,Simple pass,2039.97,1,Huskies_M12,Huskies_D8
17.09,69.0,57.0,63.0,73.0,Simple pass,2091.2,1,Opponent13_D2,Opponent13_D6
15.81,54.0,52.0,69.0,57.0,Simple pass,2092.6,1,Opponent13_D6,Opponent13_M2
8.0,46.0,52.0,54.0,52.0,Simple pass,2097.1,1,Opponent13_M2,Opponent13_M6
8.0,54.0,52.0,46.0,52.0,Simple pass,2098.48,1,Opponent13_M6,Opponent13_M2
22.47,66.0,33.0,54.0,52.0,Simple pass,2099.89,1,Opponent13_M2,Opponent13_D6
24.41,46.0,47.0,66.0,33.0,Simple pass,2103.24,1,Opponent13_D6,Opponent13_M2
38.08,37.0,10.0,46.0,47.0,Simple pass,2108.46,1,Opponent13_M2,Opponent13_D3
37.44,68.0,31.0,37.0,10.0,Simple pass,2111.7,1,Opponent13_D3,Opponent13_D6
32.57,78.0,62.0,68.0,31.0,Simple pass,2114.61,1,Opponent13_D6,Opponent13_D5
30.41,83.0,92.0,78.0,62.0,Simple pass,2117.03,1,Opponent13_D5,Opponent13_D2
25.5,60.0,81.0,83.0,92.0,Simple pass,2121.13,1,Opponent13_D2,Opponent13_F1
42.44,30.0,65.0,65.0,89.0,High pass,2127.67,1,Opponent13_F1,Opponent13_M1
10.0,69.0,65.0,69.0,75.0,Simple pass,2236.47,1,Opponent13_D4,Opponent13_D2
70.71,24.0,78.0,34.0,8.0,High pass,2322.11,1,Opponent13_D3,Opponent13_D2
8.94,32.0,74.0,24.0,78.0,Simple pass,2325.33,1,Opponent13_D2,Opponent13_M6
34.71,55.0,48.0,32.0,74.0,Simple pass,2327.81,1,Opponent13_M6,Opponent13_D6
40.02,46.0,9.0,55.0,48.0,Simple pass,2331.03,1,Opponent13_D6,Opponent13_D3
23.09,18.0,24.0,11.0,46.0,Simple pass,2345.8,1,Huskies_G1,Huskies_D1
24.33,26.0,60.0,30.0,36.0,Simple pass,2352.53,1,Huskies_D1,Huskies_D3
