Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
49.04,59.0,3.0,42.0,49.0,Simple pass,443.14,1,Huskies_M1,Huskies_M6
28.02,29.0,50.0,30.0,22.0,Simple pass,458.81,1,Huskies_D2,Huskies_D6
8.25,31.0,42.0,29.0,50.0,Simple pass,462.15,1,Huskies_D6,Huskies_M1
19.1,33.0,23.0,31.0,42.0,Simple pass,464.87,1,Huskies_M1,Huskies_M3
52.77,42.0,75.0,33.0,23.0,Simple pass,469.43,1,Huskies_M3,Huskies_D6
21.84,48.0,96.0,42.0,75.0,Simple pass,473.59,1,Huskies_D6,Huskies_D7
18.36,64.0,81.0,55.0,97.0,Simple pass,477.51,1,Huskies_D7,Huskies_F2
10.63,72.0,88.0,64.0,81.0,Simple pass,478.68,1,Huskies_F2,Huskies_M8
18.03,40.0,97.0,55.0,87.0,Simple pass,485.61,1,Opponent17_D4,Opponent17_M3
10.2,13.0,93.0,23.0,95.0,Simple pass,507.13,1,Opponent17_M3,Opponent17_M2
35.81,15.0,68.0,44.0,89.0,Simple pass,547.07,1,Huskies_D7,Huskies_G1
53.0,68.0,68.0,15.0,68.0,Launch,549.41,1,Huskies_G1,Huskies_F1
11.7,55.0,66.0,66.0,62.0,Simple pass,557.25,1,Huskies_F1,Huskies_M1
18.03,56.0,48.0,55.0,66.0,Simple pass,557.83,1,Huskies_M1,Huskies_M3
36.35,61.0,12.0,56.0,48.0,Simple pass,559.19,1,Huskies_M3,Huskies_D5
13.04,62.0,25.0,61.0,12.0,Simple pass,561.68,1,Huskies_D5,Huskies_F2
16.4,49.0,15.0,62.0,25.0,Simple pass,562.89,1,Huskies_F2,Huskies_M3
3.0,49.0,18.0,49.0,15.0,Simple pass,564.19,1,Huskies_M3,Huskies_F2
49.04,32.0,64.0,49.0,18.0,High pass,567.58,1,Huskies_F2,Huskies_D6
34.71,25.0,30.0,32.0,64.0,Simple pass,571.5,1,Huskies_D6,Huskies_D2
22.36,29.0,8.0,25.0,30.0,Simple pass,573.68,1,Huskies_D2,Huskies_M3
27.02,56.0,42.0,55.0,15.0,Simple pass,579.48,1,Huskies_M3,Huskies_M1
23.6,37.0,28.0,56.0,42.0,Simple pass,580.4,1,Huskies_M1,Huskies_D2
39.0,37.0,67.0,37.0,28.0,Simple pass,583.71,1,Huskies_D2,Huskies_D6
68.35,61.0,3.0,37.0,67.0,High pass,586.14,1,Huskies_D6,Huskies_D5
25.08,38.0,13.0,61.0,3.0,Head pass,589.0,1,Huskies_D5,Huskies_M3
18.38,55.0,6.0,38.0,13.0,Simple pass,592.47,1,Huskies_M3,Huskies_D5
4.47,89.0,6.0,91.0,10.0,Simple pass,619.94,1,Opponent17_D2,Opponent17_D1
21.0,68.0,6.0,89.0,6.0,High pass,621.81,1,Opponent17_D1,Opponent17_M3
35.9,28.0,53.0,36.0,18.0,Simple pass,642.38,1,Huskies_D2,Huskies_D6
24.19,40.0,74.0,28.0,53.0,Simple pass,645.06,1,Huskies_D6,Huskies_F2
20.59,30.0,56.0,40.0,74.0,Simple pass,647.3,1,Huskies_F2,Huskies_D6
43.01,55.0,21.0,30.0,56.0,Simple pass,649.16,1,Huskies_D6,Huskies_M3
15.13,57.0,6.0,55.0,21.0,Simple pass,653.26,1,Huskies_M3,Huskies_D5
21.93,37.0,15.0,57.0,6.0,Simple pass,654.11,1,Huskies_D5,Huskies_D2
33.24,49.0,46.0,37.0,15.0,Simple pass,656.35,1,Huskies_D2,Huskies_M1
35.9,41.0,81.0,49.0,46.0,Simple pass,660.74,1,Huskies_M1,Huskies_D6
37.01,40.0,44.0,41.0,81.0,Simple pass,665.22,1,Huskies_D6,Huskies_D2
18.25,43.0,26.0,40.0,44.0,Simple pass,668.03,1,Huskies_D2,Huskies_M3
14.32,56.0,32.0,43.0,26.0,Simple pass,670.21,1,Huskies_M3,Huskies_M1
22.2,34.0,35.0,56.0,32.0,Simple pass,671.25,1,Huskies_M1,Huskies_D2
13.42,46.0,29.0,34.0,35.0,Simple pass,672.85,1,Huskies_D2,Huskies_M1
49.65,38.0,78.0,46.0,29.0,Simple pass,676.11,1,Huskies_M1,Huskies_D6
28.28,66.0,74.0,38.0,78.0,Simple pass,678.94,1,Huskies_D6,Huskies_F2
36.4,42.0,24.0,29.0,58.0,Head pass,685.5,1,Huskies_D2,Huskies_M1
20.81,59.0,12.0,42.0,24.0,Simple pass,687.42,1,Huskies_M1,Huskies_D5
18.87,69.0,28.0,59.0,12.0,Simple pass,692.31,1,Huskies_D5,Huskies_M6
8.6,63.0,35.0,68.0,28.0,Simple pass,695.76,1,Huskies_M6,Huskies_M1
24.74,69.0,59.0,63.0,35.0,Simple pass,697.76,1,Huskies_M1,Huskies_F2
17.46,62.0,43.0,69.0,59.0,Simple pass,698.95,1,Huskies_F2,Huskies_M3
52.0,62.0,95.0,62.0,43.0,Simple pass,701.14,1,Huskies_M3,Huskies_D7
23.09,90.0,95.0,67.0,93.0,Simple pass,705.98,1,Huskies_D7,Huskies_M8
27.29,86.0,68.0,90.0,95.0,Simple pass,707.95,1,Huskies_M8,Huskies_M6
19.24,83.0,49.0,86.0,68.0,Simple pass,710.12,1,Huskies_M6,Huskies_M1
48.84,46.0,56.0,94.0,65.0,Launch,766.2,1,Opponent17_G1,Opponent17_M3
40.8,29.0,42.0,53.0,75.0,Simple pass,772.99,1,Opponent17_M1,Opponent17_M3
20.62,43.0,13.0,62.0,21.0,Head pass,804.4,1,Opponent17_D1,Opponent17_M5
18.03,31.0,17.0,49.0,18.0,Launch,807.6,1,Opponent17_D1,Opponent17_M3
23.6,47.0,5.0,66.0,19.0,Head pass,812.92,1,Opponent17_D1,Opponent17_D2
9.9,34.0,5.0,41.0,12.0,Simple pass,827.29,1,Huskies_F2,Huskies_D5
13.0,34.0,88.0,46.0,93.0,Simple pass,853.58,1,Opponent17_D3,Opponent17_M1
15.52,49.0,84.0,34.0,88.0,Simple pass,854.8,1,Opponent17_M1,Opponent17_D3
14.76,36.0,91.0,49.0,84.0,Simple pass,857.2,1,Opponent17_D3,Opponent17_M1
23.71,57.0,80.0,36.0,91.0,Simple pass,859.14,1,Opponent17_M1,Opponent17_D3
78.55,28.0,7.0,57.0,80.0,High pass,861.48,1,Opponent17_D3,Opponent17_M4
13.04,39.0,14.0,28.0,7.0,Simple pass,866.26,1,Opponent17_M4,Opponent17_D2
17.49,30.0,29.0,39.0,14.0,Simple pass,867.87,1,Opponent17_D2,Opponent17_M5
24.76,12.0,12.0,30.0,29.0,Simple pass,870.48,1,Opponent17_M5,Opponent17_M3
8.94,20.0,32.0,12.0,28.0,Simple pass,875.93,1,Huskies_D5,Huskies_F2
12.53,22.0,36.0,33.0,42.0,Simple pass,881.17,1,Opponent17_M1,Opponent17_M4
18.6,11.0,21.0,22.0,36.0,Simple pass,882.3,1,Opponent17_M4,Opponent17_M3
42.3,6.0,63.0,11.0,21.0,Cross,884.68,1,Opponent17_M3,Opponent17_M2
15.03,27.0,93.0,12.0,94.0,Simple pass,892.03,1,Opponent17_D4,Opponent17_M1
20.1,29.0,73.0,27.0,93.0,Simple pass,894.27,1,Opponent17_M1,Opponent17_M5
21.02,29.0,57.0,30.0,36.0,Head pass,901.79,1,Opponent17_D2,Opponent17_M5
8.6,34.0,50.0,29.0,57.0,Simple pass,905.73,1,Opponent17_M5,Opponent17_M1
40.82,13.0,15.0,34.0,50.0,Simple pass,906.82,1,Opponent17_M1,Opponent17_M3
34.93,27.0,47.0,13.0,15.0,Simple pass,914.06,1,Opponent17_M3,Opponent17_M4
13.0,33.0,51.0,28.0,39.0,Simple pass,924.22,1,Opponent17_M1,Opponent17_M5
33.38,44.0,25.0,11.0,20.0,High pass,944.11,1,Huskies_M3,Huskies_F1
17.72,59.0,27.0,42.0,32.0,Simple pass,950.34,1,Opponent17_D2,Opponent17_D1
26.08,81.0,41.0,59.0,27.0,Simple pass,954.29,1,Opponent17_D1,Opponent17_G1
14.04,36.0,73.0,22.0,74.0,Head pass,991.39,1,Huskies_D2,Huskies_M3
10.77,34.0,81.0,30.0,91.0,Simple pass,994.54,1,Opponent17_M2,Opponent17_M5
40.0,34.0,41.0,34.0,81.0,Simple pass,995.32,1,Opponent17_M5,Opponent17_M4
7.62,31.0,34.0,34.0,41.0,Simple pass,998.28,1,Opponent17_M4,Opponent17_D2
13.93,26.0,47.0,31.0,34.0,Simple pass,1004.76,1,Opponent17_D2,Opponent17_F1
19.21,11.0,59.0,26.0,47.0,Simple pass,1005.99,1,Opponent17_F1,Opponent17_M3
8.06,10.0,51.0,11.0,59.0,Smart pass,1007.22,1,Opponent17_M3,Opponent17_D2
16.97,22.0,86.0,10.0,74.0,Hand pass,1038.93,1,Huskies_G1,Huskies_D6
44.6,7.0,44.0,22.0,86.0,Simple pass,1042.62,1,Huskies_D6,Huskies_G1
37.59,25.0,11.0,7.0,44.0,Simple pass,1046.34,1,Huskies_G1,Huskies_D5
27.66,24.0,35.0,45.0,17.0,Simple pass,1053.16,1,Huskies_D5,Huskies_D2
34.13,27.0,69.0,24.0,35.0,Simple pass,1056.36,1,Huskies_D2,Huskies_D6
29.41,36.0,97.0,27.0,69.0,Simple pass,1058.13,1,Huskies_D6,Huskies_D7
16.03,52.0,96.0,36.0,97.0,Simple pass,1060.73,1,Huskies_D7,Huskies_M8
18.0,43.0,97.0,43.0,79.0,Simple pass,1069.14,1,Opponent17_M5,Opponent17_D4
5.1,14.0,96.0,9.0,95.0,Simple pass,1097.09,1,Opponent17_F1,Opponent17_D4
5.83,17.0,91.0,14.0,96.0,Simple pass,1098.76,1,Opponent17_D4,Opponent17_M2
15.23,31.0,97.0,17.0,91.0,Simple pass,1100.41,1,Opponent17_M2,Opponent17_M5
13.15,18.0,99.0,31.0,97.0,Simple pass,1103.13,1,Opponent17_M5,Opponent17_M2
19.7,14.0,18.0,32.0,10.0,Head pass,1137.79,1,Opponent17_D2,Opponent17_F1
7.07,36.0,98.0,31.0,93.0,Simple pass,1172.63,1,Opponent17_M2,Opponent17_D4
10.2,39.0,86.0,29.0,84.0,Simple pass,1175.09,1,Huskies_D7,Huskies_M1
58.52,34.0,64.0,89.0,44.0,Launch,1223.7,1,Opponent17_G1,Opponent17_F1
23.43,38.0,32.0,56.0,47.0,Simple pass,1229.61,1,Opponent17_M1,Opponent17_M4
18.11,36.0,14.0,38.0,32.0,Simple pass,1231.77,1,Opponent17_M4,Opponent17_D2
10.82,45.0,20.0,36.0,14.0,Simple pass,1235.06,1,Opponent17_D2,Opponent17_M5
12.17,33.0,18.0,45.0,20.0,Simple pass,1238.5,1,Opponent17_M5,Opponent17_M4
10.77,43.0,14.0,33.0,18.0,Simple pass,1241.46,1,Opponent17_M4,Opponent17_M5
10.05,42.0,24.0,43.0,14.0,Simple pass,1243.22,1,Opponent17_M5,Opponent17_M4
29.73,70.0,14.0,42.0,24.0,Simple pass,1245.65,1,Opponent17_M4,Opponent17_D1
28.23,81.0,40.0,70.0,14.0,Simple pass,1247.52,1,Opponent17_D1,Opponent17_G1
23.35,65.0,23.0,81.0,40.0,Simple pass,1251.2,1,Opponent17_G1,Opponent17_D1
40.8,32.0,47.0,65.0,23.0,Simple pass,1255.36,1,Opponent17_D1,Opponent17_F1
13.34,48.0,40.0,51.0,27.0,Simple pass,1263.25,1,Huskies_F2,Huskies_M1
4.0,52.0,40.0,48.0,40.0,Simple pass,1265.22,1,Huskies_M1,Huskies_F2
52.47,45.0,92.0,52.0,40.0,Simple pass,1267.11,1,Huskies_F2,Huskies_D7
20.62,50.0,72.0,45.0,92.0,Simple pass,1268.89,1,Huskies_D7,Huskies_M1
19.24,47.0,91.0,50.0,72.0,Simple pass,1272.08,1,Huskies_M1,Huskies_D7
46.86,17.0,55.0,47.0,91.0,Simple pass,1274.31,1,Huskies_D7,Huskies_G1
15.0,68.0,46.0,68.0,61.0,Simple pass,1295.05,1,Opponent17_M1,Opponent17_M5
13.93,55.0,51.0,68.0,46.0,Simple pass,1295.83,1,Opponent17_M5,Opponent17_M3
36.14,64.0,16.0,55.0,51.0,Simple pass,1297.23,1,Opponent17_M3,Opponent17_M4
18.03,58.0,33.0,64.0,16.0,Simple pass,1300.81,1,Opponent17_M4,Opponent17_M5
68.45,44.0,100.0,58.0,33.0,High pass,1303.62,1,Opponent17_M5,Opponent17_M2
26.0,34.0,76.0,44.0,100.0,Simple pass,1308.95,1,Opponent17_M2,Opponent17_F1
21.02,38.0,40.0,39.0,61.0,Simple pass,1314.14,1,Huskies_M1,Huskies_M6
39.7,64.0,10.0,38.0,40.0,Simple pass,1316.56,1,Huskies_M6,Huskies_F1
15.65,59.0,10.0,73.0,3.0,Simple pass,1322.25,1,Huskies_F1,Huskies_D5
23.02,60.0,33.0,59.0,10.0,Simple pass,1323.98,1,Huskies_D5,Huskies_F2
60.0,60.0,93.0,60.0,33.0,Simple pass,1326.87,1,Huskies_F2,Huskies_D7
30.08,68.0,64.0,60.0,93.0,Simple pass,1331.84,1,Huskies_D7,Huskies_M1
12.04,56.0,65.0,68.0,64.0,Simple pass,1333.64,1,Huskies_M1,Huskies_M3
41.01,55.0,24.0,56.0,65.0,Simple pass,1335.22,1,Huskies_M3,Huskies_D2
20.62,63.0,5.0,55.0,24.0,Simple pass,1338.36,1,Huskies_D2,Huskies_D5
22.02,62.0,27.0,63.0,5.0,Simple pass,1340.91,1,Huskies_D5,Huskies_M6
17.0,54.0,42.0,62.0,27.0,Simple pass,1342.66,1,Huskies_M6,Huskies_M3
36.22,58.0,78.0,54.0,42.0,Simple pass,1345.29,1,Huskies_M3,Huskies_M1
15.56,69.0,89.0,58.0,78.0,Simple pass,1348.45,1,Huskies_M1,Huskies_M8
19.92,50.0,95.0,69.0,89.0,Simple pass,1350.46,1,Huskies_M8,Huskies_M1
24.02,49.0,71.0,50.0,95.0,Simple pass,1353.77,1,Huskies_M1,Huskies_M3
19.31,42.0,89.0,49.0,71.0,Simple pass,1354.52,1,Huskies_M3,Huskies_M1
63.0,42.0,26.0,42.0,89.0,Simple pass,1356.06,1,Huskies_M1,Huskies_D2
15.3,57.0,29.0,42.0,26.0,Simple pass,1360.06,1,Huskies_D2,Huskies_F2
18.79,74.0,37.0,57.0,29.0,Simple pass,1362.57,1,Huskies_F2,Huskies_M6
15.13,72.0,22.0,74.0,37.0,Simple pass,1365.37,1,Huskies_M6,Huskies_D5
13.6,85.0,26.0,72.0,22.0,Simple pass,1368.43,1,Huskies_D5,Huskies_F2
13.15,65.0,49.0,78.0,47.0,Simple pass,1371.69,1,Opponent17_M1,Opponent17_F1
14.32,62.0,63.0,65.0,49.0,Simple pass,1374.36,1,Opponent17_F1,Opponent17_M1
31.24,38.0,83.0,62.0,63.0,Simple pass,1375.8,1,Opponent17_M1,Opponent17_M2
23.54,43.0,60.0,38.0,83.0,Simple pass,1380.96,1,Opponent17_M2,Opponent17_M1
28.02,42.0,32.0,43.0,60.0,Simple pass,1387.38,1,Opponent17_M1,Opponent17_M5
32.02,41.0,64.0,42.0,32.0,Simple pass,1391.53,1,Opponent17_M5,Opponent17_M1
23.41,33.0,86.0,41.0,64.0,Simple pass,1396.32,1,Opponent17_M1,Opponent17_D3
13.04,34.0,99.0,33.0,86.0,Simple pass,1398.73,1,Opponent17_D3,Opponent17_D4
17.49,43.0,84.0,34.0,99.0,Simple pass,1400.62,1,Opponent17_D4,Opponent17_D3
30.07,45.0,54.0,43.0,84.0,Simple pass,1403.64,1,Opponent17_D3,Opponent17_M5
30.08,34.0,82.0,45.0,54.0,Simple pass,1407.49,1,Opponent17_M5,Opponent17_D3
14.42,42.0,70.0,34.0,82.0,Simple pass,1412.97,1,Opponent17_D3,Opponent17_M5
53.31,63.0,21.0,42.0,70.0,Simple pass,1419.25,1,Opponent17_M5,Opponent17_D2
7.28,61.0,28.0,63.0,21.0,Simple pass,1423.91,1,Opponent17_D2,Opponent17_M1
9.22,70.0,30.0,61.0,28.0,Simple pass,1427.09,1,Opponent17_M1,Opponent17_D1
15.23,64.0,16.0,70.0,30.0,Simple pass,1430.12,1,Opponent17_D1,Opponent17_D2
8.6,71.0,11.0,64.0,16.0,Simple pass,1432.92,1,Opponent17_D2,Opponent17_D1
28.07,43.0,9.0,71.0,11.0,Simple pass,1434.67,1,Opponent17_D1,Opponent17_M4
11.31,42.0,11.0,50.0,3.0,Simple pass,1438.97,1,Huskies_M6,Huskies_D5
10.82,48.0,20.0,42.0,11.0,Simple pass,1440.55,1,Huskies_D5,Huskies_F2
22.47,74.0,10.0,66.0,31.0,Simple pass,1445.59,1,Huskies_F2,Huskies_M6
16.12,55.0,16.0,69.0,8.0,Simple pass,1451.78,1,Huskies_M6,Huskies_M3
13.93,42.0,11.0,55.0,16.0,Simple pass,1452.74,1,Huskies_M3,Huskies_D5
22.14,35.0,32.0,42.0,11.0,Simple pass,1455.7,1,Huskies_D5,Huskies_D2
36.06,33.0,68.0,35.0,32.0,Simple pass,1458.43,1,Huskies_D2,Huskies_D6
22.63,49.0,84.0,33.0,68.0,Simple pass,1460.13,1,Huskies_D6,Huskies_M1
26.25,32.0,64.0,49.0,84.0,Simple pass,1462.88,1,Huskies_M1,Huskies_D6
31.26,28.0,33.0,32.0,64.0,Simple pass,1465.04,1,Huskies_D6,Huskies_D2
30.23,53.0,16.0,28.0,33.0,Simple pass,1466.38,1,Huskies_D2,Huskies_D5
12.04,62.0,8.0,53.0,16.0,Simple pass,1472.18,1,Huskies_D5,Huskies_M6
18.87,72.0,24.0,62.0,8.0,Simple pass,1473.28,1,Huskies_M6,Huskies_F2
18.87,82.0,8.0,72.0,24.0,Simple pass,1475.47,1,Huskies_F2,Huskies_D5
26.42,74.0,73.0,97.0,86.0,Simple pass,1482.39,1,Opponent17_D4,Opponent17_M5
21.38,70.0,52.0,74.0,73.0,Simple pass,1487.8,1,Opponent17_M5,Opponent17_M1
50.6,22.0,68.0,70.0,52.0,High pass,1491.06,1,Opponent17_M1,Opponent17_F1
19.21,24.0,35.0,9.0,47.0,Head pass,1510.25,1,Huskies_D2,Huskies_F2
8.49,69.0,77.0,75.0,83.0,Simple pass,1519.5,1,Opponent17_D3,Opponent17_D4
34.21,90.0,50.0,69.0,77.0,Simple pass,1522.22,1,Opponent17_D4,Opponent17_G1
25.61,70.0,34.0,90.0,50.0,Simple pass,1524.45,1,Opponent17_G1,Opponent17_D1
9.49,26.0,7.0,29.0,16.0,Simple pass,1537.96,1,Huskies_D5,Huskies_M6
22.2,23.0,29.0,26.0,7.0,Simple pass,1539.55,1,Huskies_M6,Huskies_M3
21.19,30.0,49.0,23.0,29.0,Simple pass,1540.5,1,Huskies_M3,Huskies_M1
21.19,37.0,29.0,30.0,49.0,Simple pass,1542.95,1,Huskies_M1,Huskies_F2
18.03,27.0,14.0,37.0,29.0,Simple pass,1544.02,1,Huskies_F2,Huskies_M3
8.94,35.0,18.0,27.0,14.0,Simple pass,1545.98,1,Huskies_M3,Huskies_D5
50.64,27.0,68.0,35.0,18.0,Simple pass,1549.71,1,Huskies_D5,Huskies_D6
30.41,22.0,38.0,27.0,68.0,Simple pass,1554.58,1,Huskies_D6,Huskies_D2
33.11,36.0,8.0,22.0,38.0,Simple pass,1556.74,1,Huskies_D2,Huskies_D5
30.41,31.0,38.0,36.0,8.0,Simple pass,1559.83,1,Huskies_D5,Huskies_M3
25.71,56.0,44.0,31.0,38.0,Simple pass,1563.01,1,Huskies_M3,Huskies_M1
26.4,67.0,68.0,56.0,44.0,Simple pass,1565.69,1,Huskies_M1,Huskies_M8
12.81,75.0,78.0,67.0,68.0,Simple pass,1566.72,1,Huskies_M8,Huskies_F1
15.3,78.0,63.0,75.0,78.0,Simple pass,1568.69,1,Huskies_F1,Huskies_F2
24.6,89.0,85.0,78.0,63.0,Simple pass,1569.98,1,Huskies_F2,Huskies_F1
35.01,90.0,50.0,89.0,85.0,Cross,1571.27,1,Huskies_F1,Huskies_M8
17.69,70.0,80.0,57.0,92.0,Simple pass,1645.25,1,Opponent17_D4,Opponent17_D3
14.87,35.0,93.0,40.0,79.0,Simple pass,1651.9,1,Opponent17_D3,Opponent17_D4
4.12,36.0,89.0,35.0,93.0,Simple pass,1655.88,1,Opponent17_D4,Opponent17_M5
14.87,25.0,99.0,36.0,89.0,Simple pass,1657.66,1,Opponent17_M5,Opponent17_M2
15.3,28.0,84.0,25.0,99.0,Simple pass,1658.75,1,Opponent17_M2,Opponent17_D4
29.0,44.0,95.0,15.0,95.0,Simple pass,1688.25,1,Opponent17_M3,Opponent17_M5
39.05,65.0,76.0,67.0,37.0,Simple pass,1709.63,1,Opponent17_D1,Opponent17_D3
41.3,70.0,35.0,65.0,76.0,Simple pass,1713.97,1,Opponent17_D3,Opponent17_D1
14.87,60.0,24.0,70.0,35.0,Simple pass,1715.43,1,Opponent17_D1,Opponent17_M1
38.47,26.0,6.0,60.0,24.0,Simple pass,1717.65,1,Opponent17_M1,Opponent17_D2
20.59,55.0,34.0,65.0,16.0,Simple pass,1725.18,1,Opponent17_D1,Opponent17_M5
25.63,46.0,58.0,55.0,34.0,Simple pass,1727.6,1,Opponent17_M5,Opponent17_D3
36.67,39.0,94.0,46.0,58.0,Simple pass,1731.0,1,Opponent17_D3,Opponent17_D4
14.87,44.0,80.0,39.0,94.0,Simple pass,1734.78,1,Opponent17_D4,Opponent17_D3
20.52,29.0,94.0,44.0,80.0,Simple pass,1737.82,1,Opponent17_D3,Opponent17_D4
10.44,11.0,86.0,8.0,76.0,Simple pass,1766.93,1,Opponent17_M4,Opponent17_M1
13.04,19.0,98.0,12.0,87.0,Simple pass,1787.3,1,Opponent17_F1,Opponent17_F1
5.66,21.0,92.0,17.0,96.0,Simple pass,1791.74,1,Huskies_M1,Huskies_M3
16.28,32.0,80.0,21.0,92.0,Simple pass,1792.72,1,Huskies_M3,Huskies_M8
8.49,26.0,74.0,32.0,80.0,Simple pass,1795.45,1,Huskies_M8,Huskies_F2
22.67,33.0,19.0,50.0,4.0,Simple pass,1809.99,1,Huskies_D5,Huskies_D2
30.02,7.0,34.0,33.0,19.0,Simple pass,1814.75,1,Huskies_D2,Huskies_G1
8.6,29.0,53.0,36.0,58.0,Simple pass,1826.09,1,Huskies_M1,Huskies_D6
25.5,57.0,91.0,62.0,66.0,Simple pass,1833.26,1,Huskies_M1,Huskies_D7
16.12,59.0,75.0,57.0,91.0,Simple pass,1835.27,1,Huskies_D7,Huskies_M1
