Distance,EventDestination_x,EventDestination_y,EventOrigin_x,EventOrigin_y,EventSubType,EventTime,MatchPeriod,Source,Target
42.95,42.0,42.0,60.0,81.0,Simple pass,1003.88,1,Huskies_M1,Huskies_D4
19.65,55.0,7.0,50.0,26.0,Simple pass,1026.96,1,Huskies_D1,Huskies_M1
55.23,60.0,62.0,55.0,7.0,Simple pass,1029.37,1,Huskies_M1,Huskies_M11
37.12,77.0,95.0,60.0,62.0,Simple pass,1033.73,1,Huskies_M11,Huskies_D7
26.93,48.0,99.0,71.0,85.0,Head pass,1040.96,1,Opponent11_F1,Opponent11_F2
62.8,34.0,30.0,44.0,92.0,Simple pass,1045.16,1,Huskies_D3,Huskies_D1
27.2,50.0,8.0,34.0,30.0,Simple pass,1049.32,1,Huskies_D1,Huskies_D4
26.91,30.0,26.0,50.0,8.0,Simple pass,1051.02,1,Huskies_D4,Huskies_D1
12.04,38.0,35.0,30.0,26.0,Simple pass,1055.16,1,Huskies_D1,Huskies_M1
16.49,54.0,31.0,38.0,35.0,Simple pass,1057.98,1,Huskies_M1,Huskies_M4
35.34,67.0,3.0,35.0,18.0,Simple pass,1078.13,1,Opponent11_M3,Opponent11_D1
55.04,69.0,58.0,67.0,3.0,Simple pass,1079.8,1,Opponent11_D1,Opponent11_D4
35.34,29.0,98.0,44.0,66.0,Simple pass,1085.0,1,Opponent11_D4,Opponent11_D2
24.33,33.0,74.0,29.0,98.0,Simple pass,1088.56,1,Opponent11_D2,Opponent11_M1
22.2,51.0,61.0,33.0,74.0,Simple pass,1091.37,1,Opponent11_M1,Opponent11_M2
23.77,42.0,39.0,51.0,61.0,Simple pass,1093.34,1,Opponent11_M2,Opponent11_D3
12.53,31.0,33.0,42.0,39.0,Simple pass,1095.03,1,Opponent11_D3,Opponent11_M4
25.08,21.0,10.0,31.0,33.0,Simple pass,1097.27,1,Opponent11_M4,Opponent11_D1
12.81,11.0,2.0,21.0,10.0,Simple pass,1099.37,1,Opponent11_D1,Opponent11_M3
24.08,51.0,63.0,67.0,81.0,High pass,1163.34,1,Opponent11_M4,Opponent11_F2
31.76,24.0,29.0,9.0,57.0,Hand pass,1210.6,1,Huskies_G1,Huskies_D1
20.25,31.0,48.0,24.0,29.0,Simple pass,1212.95,1,Huskies_D1,Huskies_M1
26.93,5.0,55.0,31.0,48.0,Simple pass,1214.86,1,Huskies_M1,Huskies_G1
32.65,26.0,80.0,5.0,55.0,Simple pass,1217.71,1,Huskies_G1,Huskies_D3
13.04,69.0,87.0,70.0,74.0,Head pass,1224.03,1,Opponent11_D4,Opponent11_D2
16.55,54.0,94.0,69.0,87.0,Simple pass,1224.59,1,Opponent11_D2,Opponent11_F1
13.34,62.0,71.0,65.0,84.0,Simple pass,1227.67,1,Opponent11_F1,Opponent11_M2
55.01,35.0,6.0,34.0,61.0,Simple pass,1259.47,1,Opponent11_M2,Opponent11_D1
21.1,33.0,27.0,35.0,6.0,Simple pass,1264.11,1,Opponent11_D1,Opponent11_M2
3.61,30.0,25.0,33.0,27.0,Simple pass,1265.28,1,Opponent11_M2,Opponent11_M4
10.05,31.0,35.0,30.0,25.0,Simple pass,1267.42,1,Opponent11_M4,Opponent11_M2
14.32,17.0,32.0,31.0,35.0,Simple pass,1269.54,1,Opponent11_M2,Opponent11_F2
29.53,26.0,74.0,12.0,48.0,Simple pass,1271.69,1,Huskies_M11,Huskies_M6
7.81,21.0,68.0,26.0,74.0,Simple pass,1272.96,1,Huskies_M6,Huskies_M4
6.71,29.0,71.0,32.0,77.0,Simple pass,1286.4,1,Opponent11_F1,Opponent11_M4
23.6,10.0,85.0,29.0,71.0,Simple pass,1287.75,1,Opponent11_M4,Opponent11_M1
14.42,76.0,75.0,64.0,67.0,Simple pass,1302.31,1,Huskies_F2,Huskies_M4
19.42,92.0,86.0,76.0,75.0,Smart pass,1304.06,1,Huskies_M4,Huskies_F4
10.44,89.0,76.0,92.0,86.0,Simple pass,1307.0,1,Huskies_F4,Huskies_F2
39.01,90.0,37.0,89.0,76.0,Smart pass,1307.83,1,Huskies_F2,Huskies_D4
25.5,64.0,38.0,53.0,15.0,Simple pass,1316.86,1,Huskies_M1,Huskies_M11
19.65,59.0,19.0,64.0,38.0,Simple pass,1321.62,1,Huskies_M11,Huskies_M1
14.87,73.0,24.0,59.0,19.0,Simple pass,1323.47,1,Huskies_M1,Huskies_M4
13.89,82.0,7.0,75.0,19.0,Simple pass,1326.05,1,Huskies_M4,Huskies_D4
25.08,72.0,30.0,82.0,7.0,Simple pass,1328.17,1,Huskies_D4,Huskies_M1
8.54,75.0,22.0,72.0,30.0,Simple pass,1334.31,1,Huskies_M1,Huskies_M4
28.02,47.0,23.0,75.0,22.0,Simple pass,1335.6,1,Huskies_M4,Huskies_D1
48.09,50.0,71.0,47.0,23.0,Simple pass,1338.9,1,Huskies_D1,Huskies_D3
20.81,67.0,83.0,50.0,71.0,Simple pass,1341.75,1,Huskies_D3,Huskies_M6
13.04,74.0,94.0,67.0,83.0,Simple pass,1344.45,1,Huskies_M6,Huskies_D7
16.28,58.0,97.0,74.0,94.0,Simple pass,1348.05,1,Huskies_D7,Huskies_D3
23.35,71.0,35.0,54.0,51.0,Simple pass,1356.96,1,Huskies_M1,Huskies_M4
18.03,72.0,53.0,71.0,35.0,Simple pass,1358.35,1,Huskies_M4,Huskies_F2
18.36,63.0,69.0,72.0,53.0,Simple pass,1360.19,1,Huskies_F2,Huskies_M11
23.09,28.0,72.0,35.0,50.0,Simple pass,1376.62,1,Opponent11_M2,Opponent11_F1
54.57,35.0,79.0,88.0,92.0,High pass,1447.5,1,Opponent11_D4,Opponent11_F2
5.39,28.0,87.0,33.0,85.0,Simple pass,1452.23,1,Opponent11_F2,Opponent11_F1
11.4,31.0,76.0,28.0,87.0,Simple pass,1453.54,1,Opponent11_F1,Opponent11_F2
6.08,31.0,80.0,25.0,81.0,Simple pass,1455.18,1,Huskies_D7,Huskies_D3
19.42,45.0,56.0,34.0,72.0,Simple pass,1459.9,1,Opponent11_M1,Opponent11_M2
48.33,25.0,12.0,45.0,56.0,Simple pass,1462.2,1,Opponent11_M2,Opponent11_D1
15.3,28.0,27.0,25.0,12.0,Simple pass,1465.48,1,Opponent11_D1,Opponent11_M3
26.87,9.0,8.0,28.0,27.0,Simple pass,1469.2,1,Opponent11_M3,Opponent11_D1
17.26,26.0,11.0,9.0,8.0,Simple pass,1470.2,1,Opponent11_D1,Opponent11_M4
10.63,18.0,4.0,26.0,11.0,Simple pass,1474.14,1,Opponent11_M4,Opponent11_D1
33.14,55.0,54.0,58.0,21.0,Simple pass,1481.33,1,Opponent11_M3,Opponent11_D4
9.85,46.0,58.0,55.0,54.0,Simple pass,1484.24,1,Opponent11_D4,Opponent11_M1
40.25,28.0,94.0,46.0,58.0,Simple pass,1485.02,1,Opponent11_M1,Opponent11_D2
20.22,31.0,74.0,28.0,94.0,Simple pass,1489.45,1,Opponent11_D2,Opponent11_M1
23.6,12.0,88.0,31.0,74.0,Simple pass,1490.99,1,Opponent11_M1,Opponent11_F1
27.73,60.0,42.0,72.0,67.0,Simple pass,1530.22,1,Opponent11_M1,Opponent11_M3
32.0,79.0,32.0,47.0,32.0,High pass,1534.94,1,Huskies_D1,Huskies_F4
8.25,77.0,40.0,79.0,32.0,Simple pass,1538.15,1,Huskies_F4,Huskies_M4
5.39,91.0,97.0,93.0,92.0,Simple pass,1559.94,1,Huskies_M6,Huskies_D7
13.6,75.0,86.0,86.0,94.0,Launch,1563.16,1,Opponent11_F1,Opponent11_M1
8.49,69.0,96.0,63.0,90.0,Simple pass,1592.95,1,Huskies_M11,Huskies_M6
40.11,71.0,40.0,68.0,80.0,Simple pass,1595.67,1,Opponent11_M1,Opponent11_D1
22.56,48.0,24.0,53.0,2.0,Simple pass,1601.26,1,Opponent11_D1,Opponent11_M3
10.44,35.0,32.0,32.0,22.0,Simple pass,1605.46,1,Huskies_F2,Huskies_M1
23.77,44.0,10.0,35.0,32.0,Simple pass,1606.72,1,Huskies_M1,Huskies_F2
38.95,73.0,36.0,44.0,10.0,Simple pass,1607.81,1,Huskies_F2,Huskies_M4
22.02,8.0,28.0,22.0,45.0,Simple pass,1643.5,1,Opponent11_M4,Opponent11_D1
19.1,6.0,47.0,8.0,28.0,Cross,1644.66,1,Opponent11_D1,Opponent11_F2
5.83,13.0,93.0,8.0,90.0,Simple pass,1681.03,1,Opponent11_F1,Opponent11_D2
15.62,53.0,88.0,63.0,76.0,Simple pass,1724.17,1,Opponent11_M4,Opponent11_F2
61.91,10.0,30.0,42.0,83.0,Simple pass,1725.99,1,Huskies_D3,Huskies_G1
30.81,52.0,50.0,70.0,75.0,Head pass,1734.43,1,Opponent11_D2,Opponent11_M2
17.89,51.0,57.0,35.0,49.0,Simple pass,1737.93,1,Huskies_D1,Huskies_M11
28.79,61.0,30.0,51.0,57.0,Simple pass,1742.29,1,Huskies_M11,Huskies_F2
17.89,31.0,40.0,39.0,24.0,Simple pass,1746.06,1,Opponent11_D1,Opponent11_M4
35.51,12.0,10.0,31.0,40.0,Simple pass,1747.1,1,Opponent11_M4,Opponent11_D1
7.62,12.0,14.0,9.0,21.0,Simple pass,1753.15,1,Huskies_M1,Huskies_F2
4.12,11.0,18.0,12.0,14.0,Simple pass,1755.15,1,Huskies_F2,Huskies_M1
13.04,22.0,25.0,11.0,18.0,Simple pass,1756.19,1,Huskies_M1,Huskies_M4
20.52,36.0,40.0,22.0,25.0,Simple pass,1758.31,1,Huskies_M4,Huskies_M6
32.02,34.0,29.0,66.0,28.0,Head pass,1776.55,1,Opponent11_M3,Opponent11_M1
32.39,29.0,61.0,34.0,29.0,Simple pass,1780.6,1,Opponent11_M1,Opponent11_F2
5.1,34.0,60.0,29.0,61.0,Simple pass,1781.77,1,Opponent11_F2,Opponent11_M2
26.25,26.0,85.0,34.0,60.0,Simple pass,1782.8,1,Opponent11_M2,Opponent11_F1
33.24,44.0,63.0,35.0,95.0,Simple pass,1787.71,1,Huskies_D7,Huskies_M11
18.79,64.0,74.0,56.0,57.0,Simple pass,1814.5,1,Opponent11_M2,Opponent11_D4
28.28,36.0,70.0,64.0,74.0,Simple pass,1815.99,1,Opponent11_D4,Opponent11_F1
5.1,37.0,71.0,36.0,66.0,Simple pass,1819.35,1,Huskies_M1,Huskies_M11
42.06,12.0,37.0,25.0,77.0,Simple pass,1822.8,1,Huskies_D3,Huskies_G1
20.02,73.0,99.0,72.0,79.0,Simple pass,1840.84,1,Opponent11_D4,Opponent11_D2
31.02,33.0,75.0,62.0,86.0,Simple pass,1850.46,1,Opponent11_M2,Opponent11_F1
23.85,54.0,70.0,41.0,90.0,Simple pass,1853.92,1,Huskies_D3,Huskies_M6
54.34,66.0,17.0,54.0,70.0,Simple pass,1856.48,1,Huskies_M6,Huskies_F2
14.14,76.0,7.0,66.0,17.0,Simple pass,1863.15,1,Huskies_F2,Huskies_D4
25.55,63.0,29.0,76.0,7.0,Simple pass,1866.46,1,Huskies_D4,Huskies_M1
54.0,63.0,83.0,63.0,29.0,Simple pass,1869.77,1,Huskies_M1,Huskies_D3
24.0,63.0,59.0,63.0,83.0,Simple pass,1875.18,1,Huskies_D3,Huskies_M11
13.42,69.0,47.0,63.0,59.0,Simple pass,1877.61,1,Huskies_M11,Huskies_M1
14.56,73.0,33.0,69.0,47.0,Simple pass,1882.88,1,Huskies_M1,Huskies_F2
27.17,70.0,60.0,73.0,33.0,Simple pass,1884.58,1,Huskies_F2,Huskies_M11
20.62,65.0,40.0,70.0,60.0,Simple pass,1885.93,1,Huskies_M11,Huskies_F2
31.32,56.0,70.0,65.0,40.0,Simple pass,1886.94,1,Huskies_F2,Huskies_D3
19.03,57.0,51.0,56.0,70.0,Simple pass,1890.91,1,Huskies_D3,Huskies_D1
24.35,65.0,28.0,57.0,51.0,Simple pass,1892.8,1,Huskies_D1,Huskies_M1
18.38,82.0,35.0,65.0,28.0,Simple pass,1899.35,1,Huskies_M1,Huskies_F4
30.27,69.0,20.0,73.0,50.0,Simple pass,1901.83,1,Opponent11_M2,Opponent11_M3
17.46,85.0,13.0,69.0,20.0,Simple pass,1903.56,1,Opponent11_M3,Opponent11_D1
16.4,72.0,3.0,85.0,13.0,Simple pass,1905.55,1,Opponent11_D1,Opponent11_M3
24.19,69.0,27.0,72.0,3.0,Simple pass,1909.46,1,Opponent11_M3,Opponent11_M1
31.89,48.0,51.0,69.0,27.0,High pass,1910.71,1,Opponent11_M1,Opponent11_M4
43.19,52.0,94.0,48.0,51.0,Simple pass,1914.8,1,Opponent11_M4,Opponent11_D2
8.06,26.0,98.0,30.0,91.0,Simple pass,1919.47,1,Opponent11_D2,Opponent11_F1
28.64,38.0,72.0,26.0,98.0,Simple pass,1921.47,1,Opponent11_F1,Opponent11_M2
22.56,33.0,50.0,38.0,72.0,Simple pass,1923.97,1,Opponent11_M2,Opponent11_M1
44.94,17.0,8.0,33.0,50.0,Simple pass,1926.26,1,Opponent11_M1,Opponent11_D1
12.17,34.0,37.0,32.0,25.0,Simple pass,1948.85,1,Opponent11_M3,Opponent11_M2
12.0,34.0,25.0,34.0,37.0,Simple pass,1950.24,1,Opponent11_M2,Opponent11_M1
52.43,64.0,68.0,34.0,25.0,Simple pass,1951.02,1,Opponent11_M1,Opponent11_D4
7.07,35.0,97.0,42.0,96.0,Simple pass,1961.23,1,Huskies_M6,Huskies_D7
38.63,31.0,97.0,67.0,83.0,Launch,1964.9,1,Opponent11_D4,Opponent11_F1
35.13,4.0,59.0,7.0,94.0,Simple pass,1971.53,1,Huskies_D3,Huskies_G1
31.3,55.0,34.0,41.0,62.0,Head pass,1978.87,1,Huskies_M1,Huskies_F2
32.65,76.0,9.0,55.0,34.0,Simple pass,1981.63,1,Huskies_F2,Huskies_D4
15.0,76.0,24.0,76.0,9.0,Simple pass,1986.18,1,Huskies_D4,Huskies_M1
16.49,80.0,8.0,76.0,24.0,Simple pass,1989.16,1,Huskies_M1,Huskies_D4
12.0,80.0,20.0,80.0,8.0,Simple pass,1992.1,1,Huskies_D4,Huskies_M1
8.54,94.0,28.0,86.0,31.0,Simple pass,1996.41,1,Huskies_M1,Huskies_F4
9.22,38.0,68.0,40.0,77.0,Simple pass,2040.42,1,Huskies_M6,Huskies_M11
28.16,41.0,96.0,38.0,68.0,Simple pass,2042.48,1,Huskies_M11,Huskies_D7
45.18,63.0,52.0,67.0,7.0,Simple pass,2103.5,1,Opponent11_M3,Opponent11_M2
19.1,65.0,71.0,63.0,52.0,Simple pass,2106.68,1,Opponent11_M2,Opponent11_D4
20.12,26.0,95.0,35.0,77.0,Simple pass,2111.34,1,Opponent11_D4,Opponent11_D2
16.0,42.0,95.0,26.0,95.0,Simple pass,2113.23,1,Opponent11_D2,Opponent11_D4
41.88,28.0,62.0,51.0,97.0,Launch,2127.54,1,Opponent11_D4,Opponent11_F2
8.0,28.0,54.0,28.0,62.0,Simple pass,2129.63,1,Opponent11_F2,Opponent11_M1
26.17,31.0,28.0,28.0,54.0,Simple pass,2130.33,1,Opponent11_M1,Opponent11_M3
47.8,2.0,66.0,31.0,28.0,Cross,2134.33,1,Opponent11_M3,Opponent11_F1
47.0,68.0,13.0,68.0,60.0,Simple pass,2234.06,1,Opponent11_D3,Opponent11_D1
20.02,67.0,33.0,68.0,13.0,Simple pass,2235.91,1,Opponent11_D1,Opponent11_D3
37.7,14.0,53.0,28.0,88.0,Simple pass,2357.13,1,Huskies_D7,Huskies_G1
15.13,62.0,97.0,60.0,82.0,Simple pass,2374.79,1,Huskies_M11,Huskies_D7
27.8,69.0,72.0,91.0,89.0,Launch,2379.23,1,Opponent11_D2,Opponent11_M1
13.15,56.0,74.0,69.0,72.0,Head pass,2382.3,1,Opponent11_M1,Opponent11_F2
22.02,21.0,69.0,43.0,70.0,Smart pass,2385.5,1,Opponent11_F2,Opponent11_F1
30.02,69.0,30.0,68.0,60.0,Simple pass,2431.05,1,Opponent11_M1,Opponent11_D1
32.53,46.0,7.0,69.0,30.0,Simple pass,2432.93,1,Opponent11_D1,Opponent11_M3
9.22,11.0,14.0,2.0,12.0,Simple pass,2443.32,1,Opponent11_D1,Opponent11_M3
15.62,30.0,29.0,18.0,19.0,Simple pass,2454.59,1,Opponent11_M3,Opponent11_M2
21.02,9.0,28.0,30.0,29.0,Simple pass,2455.66,1,Opponent11_M2,Opponent11_M4
2.83,7.0,26.0,9.0,28.0,Simple pass,2458.57,1,Opponent11_M4,Opponent11_D1
3.61,15.0,68.0,12.0,66.0,Head pass,2461.83,1,Huskies_M4,Huskies_M4
5.39,27.0,71.0,22.0,73.0,Simple pass,2463.79,1,Opponent11_F1,Opponent11_D2
27.02,31.0,35.0,30.0,8.0,Simple pass,2487.46,1,Opponent11_D1,Opponent11_M3
31.14,28.0,4.0,31.0,35.0,Simple pass,2488.59,1,Opponent11_M3,Opponent11_D1
14.04,14.0,3.0,28.0,4.0,Simple pass,2490.52,1,Opponent11_D1,Opponent11_M1
9.9,7.0,10.0,14.0,3.0,Simple pass,2492.12,1,Opponent11_M1,Opponent11_M4
15.03,28.0,13.0,27.0,28.0,Simple pass,2499.19,1,Huskies_M1,Huskies_F2
20.1,28.0,39.0,30.0,59.0,Simple pass,2505.79,1,Opponent11_M2,Opponent11_M1
39.92,13.0,2.0,28.0,39.0,Simple pass,2507.98,1,Opponent11_M1,Opponent11_M3
16.76,53.0,99.0,58.0,83.0,Simple pass,2595.99,1,Opponent11_M1,Opponent11_D2
23.77,30.0,93.0,53.0,99.0,High pass,2597.74,1,Opponent11_D2,Opponent11_F1
12.37,27.0,81.0,30.0,93.0,Head pass,2598.59,1,Opponent11_F1,Opponent11_F2
23.09,25.0,58.0,27.0,81.0,Simple pass,2600.76,1,Opponent11_F2,Opponent11_M2
41.79,10.0,19.0,25.0,58.0,Simple pass,2603.55,1,Opponent11_M2,Opponent11_D1
8.6,29.0,30.0,22.0,25.0,Simple pass,2610.24,1,Opponent11_M3,Opponent11_M1
24.7,20.0,7.0,29.0,30.0,Simple pass,2611.31,1,Opponent11_M1,Opponent11_D1
22.85,29.0,28.0,20.0,7.0,Simple pass,2614.43,1,Opponent11_D1,Opponent11_M3
21.1,29.0,48.0,27.0,27.0,Simple pass,2617.78,1,Huskies_M6,Huskies_M11
23.19,6.0,51.0,29.0,48.0,Simple pass,2620.39,1,Huskies_M11,Huskies_G1
18.44,69.0,72.0,65.0,54.0,Simple pass,2628.88,1,Opponent11_D4,Opponent11_D2
40.82,90.0,37.0,69.0,72.0,Simple pass,2630.54,1,Opponent11_D2,Opponent11_G1
33.12,35.0,98.0,64.0,82.0,Simple pass,2667.01,1,Opponent11_D4,Opponent11_D2
10.05,31.0,76.0,30.0,86.0,Simple pass,2671.78,1,Opponent11_D2,Opponent11_F2
4.12,30.0,72.0,31.0,76.0,Simple pass,2674.58,1,Opponent11_F2,Opponent11_M2
1.0,37.0,76.0,38.0,76.0,Simple pass,2675.57,1,Huskies_M6,Huskies_M4
7.28,35.0,83.0,37.0,76.0,Simple pass,2676.62,1,Huskies_M4,Huskies_M11
13.34,32.0,96.0,35.0,83.0,Simple pass,2678.0,1,Huskies_M11,Huskies_D7
21.93,72.0,27.0,88.0,42.0,Hand pass,2719.23,1,Opponent11_G1,Opponent11_D1
12.04,71.0,39.0,72.0,27.0,Simple pass,2723.06,1,Opponent11_D1,Opponent11_M1
15.03,72.0,24.0,71.0,39.0,Simple pass,2724.32,1,Opponent11_M1,Opponent11_D1
10.2,58.0,65.0,48.0,63.0,Head pass,2728.81,1,Huskies_D3,Huskies_M4
8.25,66.0,67.0,58.0,65.0,Simple pass,2730.87,1,Huskies_M4,Huskies_F2
6.4,62.0,62.0,66.0,67.0,Simple pass,2732.69,1,Huskies_F2,Huskies_M4
29.15,55.0,12.0,58.0,41.0,Simple pass,2737.28,1,Opponent11_M2,Opponent11_M3
